#TimeStamp;TripTime;Type
41;26;O
44;24;O
44;33;O
45;17;O
45;14;O
48;20;O
51;29;O
59;32;I
61;25;I
63;26;I
64;28;O
69;31;O
70;38;O
70;35;O
72;33;O
73;25;O
74;34;I
76;44;O
76;32;I
76;27;O
83;41;O
85;40;I
86;38;O
87;36;O
88;45;O
90;35;I
91;40;O
93;41;I
97;41;I
98;62;O
101;14;I
152;14;O
162;11;O
179;26;I
194;32;I
202;34;O
205;24;O
226;33;I
230;26;I
230;21;O
237;17;O
243;17;O
284;22;I
288;29;I
298;31;O
300;42;I
305;26;O
310;29;O
317;19;I
338;17;I
342;31;O
348;39;I
354;26;I
362;39;I
362;43;I
374;26;I
375;26;O
377;55;I
393;49;O
397;26;I
404;36;O
406;14;O
449;46;I
454;42;I
462;19;O
480;30;I
481;48;I
484;40;I
490;26;I
491;27;O
496;24;O
498;41;I
509;36;O
512;25;I
519;42;I
519;29;I
547;31;O
549;30;O
568;24;I
576;22;O
584;41;O
597;32;O
597;42;I
600;43;I
605;29;O
610;26;O
616;34;I
624;48;I
626;43;I
631;44;I
637;24;O
638;35;I
642;44;O
651;46;I
675;39;I
678;45;I
679;23;O
682;38;O
702;34;I
722;34;I
724;20;O
727;37;O
728;53;I
730;22;O
743;34;I
759;39;I
760;30;O
782;53;I
782;36;I
792;50;I
802;59;O
809;39;I
810;23;O
819;37;I
831;28;O
846;26;O
853;42;I
854;39;O
857;17;O
857;32;I
870;34;I
888;24;O
892;45;I
894;35;I
895;22;I
902;25;I
903;36;I
911;23;O
922;25;O
926;46;O
934;30;I
953;44;I
973;21;O
983;39;O
986;41;I
986;20;I
990;35;O
992;32;I
1011;46;I
1016;40;I
1028;37;I
1032;30;I
1033;34;I
1043;23;O
1058;35;I
1060;17;I
1092;38;O
1103;42;I
1103;42;O
1109;36;I
1118;35;I
1122;27;I
1125;63;O
1125;31;O
1137;33;I
1149;29;O
1153;43;I
1159;14;O
1172;25;O
1179;52;O
1180;35;I
1184;40;I
1190;43;I
1194;40;I
1199;48;I
1223;60;O
1237;37;I
1240;24;O
1246;35;O
1254;23;I
1259;36;I
1262;27;I
1274;32;I
1276;29;O
1285;30;O
1287;33;I
1287;34;I
1291;38;O
1311;29;I
1321;34;I
1333;32;I
1341;24;O
1343;39;I
1345;46;O
1354;20;I
1359;28;O
1372;33;I
1378;54;O
1383;41;I
1390;34;I
1393;38;I
1393;43;I
1397;20;O
1409;24;O
1421;47;I
1425;25;O
1431;27;O
1436;38;I
1445;43;O
1459;38;I
1468;38;I
1471;37;I
1486;28;O
1508;41;I
1511;46;I
1516;39;I
1527;44;I
1528;33;I
1530;43;O
1533;34;I
1547;48;I
1553;43;O
1559;25;O
1560;15;O
1561;35;I
1566;13;O
1590;38;I
1600;40;I
1622;51;I
1628;32;I
1642;34;O
1642;36;I
1646;15;O
1649;39;I
1665;29;I
1667;39;I
1680;44;O
1682;22;O
1702;46;O
1705;41;I
1707;43;I
1716;46;I
1724;23;O
1732;43;I
1746;19;O
1750;41;I
1751;41;I
1754;22;O
1758;29;O
1763;46;O
1786;40;I
1792;41;I
1806;15;O
1818;49;I
1825;38;I
1832;31;I
1834;36;I
1835;47;O
1839;44;O
1844;20;I
1851;27;O
1852;34;I
1856;36;I
1870;28;I
1876;39;I
1890;22;O
1911;29;O
1919;23;I
1923;31;O
1928;33;I
1931;21;O
1937;33;O
1951;35;I
1952;39;I
1952;35;I
1962;34;I
1973;24;I
1977;25;O
1980;36;I
1992;34;I
2002;34;I
2005;47;I
2026;37;O
2034;40;I
2037;14;O
2042;34;O
2050;18;I
2067;19;O
2070;39;I
2072;40;I
2090;37;I
2107;32;O
2114;37;I
2118;33;I
2129;35;I
2135;27;I
2136;46;O
2143;41;I
2159;42;I
2162;27;O
2169;16;O
2170;40;O
2172;38;I
2172;16;I
2175;24;O
2193;30;O
2195;22;I
2215;32;I
2221;44;I
2224;30;O
2244;30;O
2244;37;I
2269;26;O
2270;37;I
2270;28;O
2272;13;O
2278;57;I
2292;23;I
2295;45;I
2299;41;I
2306;46;I
2309;23;O
2319;52;I
2328;30;I
2330;30;O
2331;40;I
2335;43;O
2340;27;I
2351;26;O
2357;27;O
2360;22;O
2377;43;I
2395;21;O
2422;36;I
2427;31;I
2429;23;O
2431;47;I
2453;43;I
2456;23;O
2457;45;I
