#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
67.17;11;234;3;67.17;67.13
71.86;22;149;0;71.86;71.82
77.37;11;234;3;77.37;77.33
81.91;22;149;0;81.91;81.86
85.08;30;337;1;85.08;85.03
91.95;22;149;0;91.95;91.91
95.13;30;337;1;95.13;95.09
96.22;27;385;3;96.18;95.34
99.11;2;203;2;99.06;98.22
101.99;22;149;0;101.99;101.95
105.17;30;337;1;105.17;105.12
106.34;27;385;3;106.29;105.45
109.15;2;203;2;109.11;108.27
115.21;30;337;1;115.21;115.17
116.38;27;385;3;116.34;115.5
119.2;2;203;2;119.15;118.31
119.37;17;105;0;119.37;119.33
126.39;27;385;3;126.35;125.51
129.24;2;203;2;129.19;128.35
129.42;17;105;0;129.42;129.37
132.64;21;13;1;132.64;132.6
136.44;27;385;3;136.39;135.55
139.28;2;203;2;139.24;138.4
139.46;17;105;0;139.46;139.42
142.89;21;13;1;142.89;142.85
146.48;27;385;3;146.44;145.6
149.33;2;203;2;149.28;148.44
149.51;17;105;0;149.51;149.46
152.93;21;13;1;152.93;152.89
156.51;27;385;3;156.46;155.62
159.53;17;105;0;159.53;159.48
162.98;21;13;1;162.98;162.93
166.55;27;385;3;166.51;165.67
167.81;18;11;2;167.77;166.93
172.99;21;13;1;172.99;172.95
176.59;27;385;3;176.59;175.71
176.68;29;412;0;176.68;176.64
177.83;18;11;2;177.79;176.95
186.64;27;385;3;186.64;185.75
187.09;29;412;0;187.09;187.04
187.88;18;11;2;187.83;186.99
197.13;29;412;0;197.13;197.09
197.92;18;11;2;197.88;197.04
204.08;23;325;3;203.2;136.71
207.17;29;412;0;207.17;207.13
214.16;23;325;3;213.28;117.79
215.6;9;92;2;214.72;96.36
224.2;23;325;3;223.32;117.82
237.79;22;268;0;160.37;155.84
238.27;30;71;1;108.69;75.24
242.11;11;406;3;126.85;112.53
247.85;22;268;0;180.48;175.94
248.52;30;71;1;118.94;105.58
293.09;17;48;0;115.99;78.67
297.32;2;0;2;120.23;119.44
303.11;17;48;0;126.01;88.69
307.36;2;0;2;160.84;130.27
308.62;21;338;1;308.62;308.57
313.15;17;48;0;98.73;75.3
318.91;21;338;1;318.91;318.87
323.19;17;48;0;108.99;10
325.84;27;231;3;196.26;111.63
335.88;27;231;3;192.95;179.33
345.93;27;231;3;202.78;199.4
349.73;29;117;0;348.85;220.27
355.97;27;231;3;223.08;212.83
357.27;18;71;2;227.69;189.4
371.44;30;105;1;371.44;371.39
373.63;23;187;3;159.21;131.46
374.48;9;406;2;244.9;235.15
381.49;30;105;1;381.49;381.45
384.54;9;406;2;288.17;254.96
385.21;22;325;0;384.32;283.17
391.58;11;203;3;391.54;390.7
394.58;9;406;2;288.2;265
395.39;22;325;0;394.51;303.4
404.63;9;406;2;278.19;275.05
421.76;2;128;2;421.71;420.87
432.13;2;128;2;432.08;431.24
442.17;2;128;2;442.13;441.29
457.43;21;347;1;219.58;133.35
462.66;17;0;0;285.57;275.53
467.52;21;347;1;160.11;143.44
472.71;17;0;0;296.08;295.62
477.54;21;347;1;164.35;153.46
482.75;17;0;0;326.2;305.66
489.8;27;71;3;360.23;313.17
493.34;18;48;2;278.92;277.58
500.68;29;260;0;154.71;150.85
503.41;18;48;2;316.28;289
506.2;30;92;1;505.31;390.94
508.87;23;404;3;182.98;172.94
513.45;18;48;2;336.35;299.03
526.45;11;116;3;176.61;170.43
530.97;9;393;2;139.34;88.48
531.12;22;231;0;391.79;387.97
541.12;9;393;2;145.68;98.63
541.48;22;231;0;398.34;391.93
551.15;9;393;2;129.02;108.66
551.53;22;231;0;421.95;228.29
579.33;2;217;2;89.03;75.87
589.53;2;217;2;99.24;96.12
606.51;17;406;0;487.27;476.94
608.31;21;0;1;458.76;431.21
618.64;21;0;1;450.77;441.54
632.94;27;86;3;142.64;106.45
634.25;29;347;0;392.08;310.17
637.77;30;187;1;423.35;389.21
640;18;395;2;258.21;255.42
643.05;27;86;3;152.75;133.93
644.51;29;347;0;347.15;320.43
650.1;18;395;2;276.29;268.31
654.56;29;347;0;405.99;330.48
662.02;11;260;3;326.09;316.05
679.24;23;48;3;502.14;464.82
686.68;9;131;2;177.56;96.85
687.03;22;404;0;362.95;135.46
689.36;23;48;3;511.48;474.94
696.71;9;131;2;170.21;106.88
697.12;22;404;0;373.04;155.6
706.72;9;131;2;175.22;116.9
716.77;9;131;2;165.2;126.94
726.81;9;131;2;185.28;136.98
731.19;21;406;1;649.24;601.61
736.5;17;217;0;278.96;246.21
741.24;21;406;1;649.25;611.66
744.79;2;333;2;126.11;104.7
746.6;17;217;0;256.66;215.1
751.27;21;406;1;649.23;621.69
756.64;17;217;0;289.08;266.35
761.31;21;406;1;631.73;628.42
766.69;17;217;0;324.2;276.39
767.37;27;395;3;385.58;375.74
780.23;30;393;1;337.74;322.69
790.49;30;393;1;348;322.92
790.49;18;64;2;111.04;103.76
793.7;11;239;3;106.57;104.29
800.53;18;64;2;155.98;121.09
801;29;392;0;211.17;146.4
811.04;29;392;0;221.21;166.48
828.89;22;199;0;96.87;92.28
831.58;23;347;3;615.82;507.5
838.93;22;199;0;107.69;82.24
841.62;23;347;3;517.54;467.81
851.66;23;347;3;527.59;525.78
861.67;9;404;2;537.59;419.45
871.68;9;404;2;547.6;449.55
878.98;21;362;1;142.38;98.13
889.36;21;362;1;157.34;108.51
890.34;2;196;2;96.32;89.76
899.37;21;362;1;142.69;118.52
900.89;27;333;3;311.06;221.53
903.56;17;131;0;313.73;297
