#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;62.32;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.95;66.75;1.65;PP/0,TA/1.25,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.96;66.99;2.7;PP/0,TA/2.21,IS/0,PS/0.96,RB/0,OB/0.01,RP/0
179.78;67.13;2.99;PP/0,TA/2.44,IS/0,PS/1,RB/0,OB/0.01,RP/0
239.71;67.16;3.18;PP/0,TA/2.54,IS/0,PS/1.04,RB/0,OB/0.01,RP/0
299.92;67.2;3.5;PP/0,TA/2.74,IS/0,PS/1.1,RB/0,OB/0.01,RP/0
359.93;67.26;3.76;PP/0,TA/2.87,IS/0,PS/1.14,RB/0,OB/0.01,RP/0
419.96;67.27;3.91;PP/0,TA/2.92,IS/0,PS/1.15,RB/0,OB/0.01,RP/0
480;67.28;4.19;PP/0,TA/3.1,IS/0,PS/1.19,RB/0,OB/0.01,RP/0
539.94;66.79;4.38;PP/0,TA/3.2,IS/0,PS/1.22,RB/0,OB/0.01,RP/0
599.94;66.8;4.55;PP/0,TA/3.26,IS/0,PS/1.25,RB/0,OB/0.01,RP/0
659.97;66.22;4.77;PP/0,TA/3.38,IS/0,PS/1.28,RB/0,OB/0.01,RP/0
719.77;66.14;4.99;PP/0,TA/3.5,IS/0,PS/1.28,RB/0,OB/0.01,RP/0
779.87;63.52;5.12;PP/0,TA/3.51,IS/0,PS/1.29,RB/0,OB/0.02,RP/0
839.9;63.53;5.25;PP/0,TA/3.54,IS/0,PS/1.3,RB/0,OB/0.02,RP/0
900;63.25;5.61;PP/0,TA/3.8,IS/0,PS/1.32,RB/0,OB/0.02,RP/0
959.96;63.23;5.75;PP/0,TA/3.84,IS/0,PS/1.33,RB/0,OB/0.02,RP/0
1019.92;63.23;5.86;PP/0,TA/3.87,IS/0,PS/1.34,RB/0,OB/0.02,RP/0
1079.97;62.67;6.03;PP/0,TA/3.95,IS/0,PS/1.36,RB/0,OB/0.02,RP/0
1139.66;62.59;6.27;PP/0,TA/4.09,IS/0,PS/1.37,RB/0,OB/0.02,RP/0
1199.89;62.59;6.43;PP/0,TA/4.15,IS/0,PS/1.38,RB/0,OB/0.02,RP/0
1259.64;62.41;6.6;PP/0,TA/4.21,IS/0,PS/1.41,RB/0,OB/0.02,RP/0
1319.82;62.41;6.73;PP/0,TA/4.24,IS/0,PS/1.42,RB/0,OB/0.02,RP/0
1379.68;62.41;6.9;PP/0,TA/4.3,IS/0,PS/1.43,RB/0,OB/0.02,RP/0
