#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.6;1000;0;0;0;0;0;0;0;0;0
599.81;0.6;1000;0;0;0;0;0;0;0;0;0
1199.97;0.6;1000;0;0;0;0;0;0;0;0;0
1799.82;0.6;1000;0;0;0;0;0;0;0;0;0
2400;0.6;1000;0;0;0;0;0;0;0;0;0
2999.82;0.6;1000;0;0;0;0;0;0;0;0;0
3599.93;0.6;1000;0;0;0;0;0;0;0;0;0
4199.98;0.6;1000;0;0;0;0;0;0;0;0;0
4799.94;0.6;1000;0;0;0;0;0;0;0;0;0
5399.97;0.6;1000;0;0;0;0;0;0;0;0;0
5999.68;0.6;1000;0;0;0;0;0;0;0;0;0
6600;0.6;1000;0;0;0;0;0;0;0;0;0
7199.74;0.6;1000;0;0;0;0;0;0;0;0;0
7799.82;0.6;1000;0;0;0;0;0;0;0;0;0
8399.96;0.6;1000;0;0;0;0;0;0;0;0;0
8999.99;0.6;1000;0;0;0;0;0;0;0;0;0
9599.81;0.6;1000;0;0;0;0;0;0;0;0;0
10199.61;0.6;1000;0;0;0;0;0;0;0;0;0
10799.6;0.6;1000;0;0;0;0;0;0;0;0;0
11399.98;0.6;1000;0;0;0;0;0;0;0;0;0
11999.98;0.6;1000;0;0;0;0;0;0;0;0;0
12599.95;0.6;1000;0;0;0;0;0;0;0;0;0
13199.94;0.6;1000;0;0;0;0;0;0;0;0;0
13799.96;0.6;1000;0;0;0;0;0;0;0;0;0
14399.84;0.6;1000;0;0;0;0;0;0;0;0;0
14999.93;0.6;1000;0;0;0;0;0;0;0;0;0
15599.99;0.6;1000;0;0;0;0;0;0;0;0;0
16199.89;0.6;1000;0;0;0;0;0;0;0;0;0
16799.92;0.6;1000;0;0;0;0;0;0;0;0;0
17399.8;0.6;1000;0;0;0;0;0;0;0;0;0
17999.85;0.6;1000;0;0;0;0;0;0;0;0;0
18599.91;0.6;1000;0;0;0;0;0;0;0;0;0
19199.85;0.6;1000;0;0;0;0;0;0;0;0;0
19799.7;0.6;1000;0;0;0;0;0;0;0;0;0
20400;0.6;1000;0;0;0;0;0;0;0;0;0
20999.98;0.6;1000;0;0;0;0;0;0;0;0;0
21599.73;0.6;1000;0;0;0;0;0;0;0;0;0
22199.99;0.6;1000;0;0;0;0;0;0;0;0;0
22799.81;0.6;1000;0;0;0;0;0;0;0;0;0
23399.66;0.6;1000;0;0;0;0;0;0;0;0;0
23999.99;0.6;1000;0;0;0;0;0;0;0;0;0
24599.96;0.6;1000;0;0;0;0;0;0;0;0;0
25199.67;0.6;1000;0;0;0;0;0;0;0;0;0
25799.96;0.6;1000;0;0;0;0;0;0;0;0;0
26399.8;0.6;1000;0;0;0;0;0;0;0;0;0
26999.71;0.6;1000;0;0;0;0;0;0;0;0;0
27599.98;0.6;1000;0;0;0;0;0;0;0;0;0
28199.99;0.6;1000;0;0;0;0;0;0;0;0;0
28799.9;0.6;1000;0;0;0;0;0;0;0;0;0
