#TimeStamp;TripTime;Type
36;13;O
39;12;O
40;15;O
47;29;O
56;34;O
57;47;O
61;31;I
63;35;O
64;31;I
68;34;O
69;39;O
69;43;I
74;43;I
76;39;O
77;43;O
80;51;O
84;44;O
86;61;O
90;45;O
95;62;I
95;50;I
100;60;O
102;60;I
102;72;O
127;64;I
137;34;O
140;35;O
171;34;O
172;26;O
172;21;O
187;38;I
209;27;O
225;42;O
240;41;O
244;30;O
257;41;O
266;24;O
268;35;O
280;51;O
295;47;O
309;43;I
310;63;I
312;47;I
312;57;O
319;66;I
329;40;O
333;51;O
359;24;O
368;42;O
376;37;O
394;56;I
395;14;O
401;34;O
405;45;I
408;38;I
411;48;I
417;38;O
432;73;O
438;50;O
450;37;O
464;42;O
466;35;O
480;33;O
482;27;O
486;41;O
492;48;O
510;22;O
545;36;O
547;16;O
551;66;I
554;56;O
557;60;I
565;16;O
570;61;I
583;37;O
586;97;I
594;47;O
603;24;O
607;24;O
610;33;O
631;38;O
635;30;O
638;46;I
666;71;I
682;64;I
684;80;I
688;46;O
712;31;O
718;34;O
726;50;O
734;38;I
737;51;O
746;30;O
754;48;O
756;47;O
760;16;O
771;75;O
776;45;I
793;99;O
799;55;I
818;48;O
828;39;O
849;61;I
858;48;O
859;25;I
859;7;O
868;38;O
880;56;O
886;77;O
886;37;I
887;56;O
893;48;O
914;35;O
920;42;O
929;44;O
930;47;I
937;29;O
938;31;O
964;31;O
976;53;O
988;30;O
991;31;O
1007;28;O
1011;37;O
1016;13;O
1029;17;I
1032;40;I
1036;60;O
1039;14;O
1040;30;O
1046;59;O
1056;55;I
1063;12;O
1063;34;O
1067;28;O
1086;50;O
1104;30;O
1106;51;O
1115;20;O
1123;54;I
1149;65;I
1164;60;O
1171;28;O
1179;31;O
1182;61;O
1190;24;O
1191;51;O
1209;49;I
1210;37;O
1224;35;O
1244;21;O
1252;36;O
1263;50;O
1269;46;I
1275;52;O
1276;90;O
1291;32;O
1297;39;O
1314;71;I
1326;41;O
1339;55;O
1361;22;I
1364;29;O
1390;40;O
1390;32;O
1392;55;I
1397;28;O
1415;36;O
1447;35;O
1452;23;O
1461;21;O
1472;40;I
1531;52;O
1546;37;O
1551;42;O
1563;70;O
1582;28;O
1587;50;I
1613;39;I
1619;40;O
1651;40;O
1678;34;O
1694;50;I
1698;37;O
1717;46;O
1739;21;O
1741;38;O
