#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
62.18;3;62.18;62.18;-1737.82
70.06;0;70.06;70.06;-1729.94
74.02;1;74.02;74.02;-1725.98
80.45;0;80.45;18.16;-7119.55
84.21;1;84.21;21.92;-7115.79
86.89;2;86.89;86.89;-1713.11
90.53;0;90.53;20.14;-7109.47
97.19;2;97.19;17.24;-7102.81
100.61;0;100.61;20.07;-7099.39
101.2;1;101.2;101.2;-1698.8
107.08;2;107.08;20.14;-7092.92
111.08;1;111.08;21.09;-7088.92
112.5;3;112.5;50.21;-7087.5
119.42;2;119.42;119.42;-1680.58
122.11;1;122.11;122.11;-1677.89
124.35;3;124.35;124.35;-1675.65
129.59;2;129.59;129.59;-1670.41
132.31;1;132.31;48.05;-1667.69
134.59;3;134.59;134.59;-1665.41
135.55;0;135.55;135.55;-1664.45
142.48;1;142.48;31.11;-7057.52
145.61;0;145.61;44.96;-1654.39
152.68;1;152.68;41.31;-7047.32
154.48;3;154.48;39.87;-7045.52
155.48;0;155.48;40.87;-7044.52
164.77;3;164.77;40.16;-7035.23
173.98;1;173.98;173.98;-1626.02
175.22;3;175.22;40.57;-7024.78
181.73;2;181.73;39.1;-7018.27
194.6;1;194.6;41.45;-7005.4
197.48;3;197.48;18.21;-7002.52
202.86;2;202.86;19.58;-6997.14
204.52;1;204.52;30.13;-6995.48
209.35;3;209.35;209.35;-1590.65
214.98;2;214.98;95.51;-6985.02
218.33;0;218.33;29.02;-6981.67
219.46;3;219.46;20.11;-6980.54
229.74;1;229.74;97.15;-1570.26
229.74;3;229.74;20.35;-6970.26
230.15;0;230.15;230.15;-1569.85
240.37;0;240.37;20.95;-6959.63
241.29;3;241.29;128.7;-1558.71
245.11;2;245.11;41.16;-6954.89
250.82;0;250.82;20.47;-6949.18
256.92;2;176.38;149.53;-7023.62
260.88;1;260.88;118.24;-1539.12
270.8;1;156.19;118.08;-1643.81
271.75;3;271.75;96.49;-6928.25
272.52;0;272.52;272.52;-1527.48
276.95;2;276.95;31.66;-6923.05
292.28;2;292.28;162.64;-6907.72
292.59;0;292.59;40.06;-1507.41
301.03;1;301.03;50.16;-6898.97
304;3;304;139.19;-6896
304.48;0;304.48;158.82;-6895.52
311.52;1;311.52;50.59;-6888.48
312.22;2;108.27;55.16;-7091.73
321.75;1;321.75;50.79;-6878.25
333.22;1;333.22;128.44;-6866.78
334.08;3;41.63;38.77;-7158.37
334.82;0;334.82;39.51;-6865.18
345.14;0;244.49;40.62;-6955.51
345.14;2;345.14;345.14;-1454.86
345.95;3;345.95;116.06;-6854.05
353.18;1;263.19;41.62;-1536.81
355.37;2;355.37;21.24;-6844.63
356.05;3;356.05;114.7;-6843.95
356.37;0;213.73;200.66;-6986.27
366.19;3;366.19;31.23;-6833.81
366.41;0;366.41;21.22;-6833.59
376.41;3;119.36;30.24;-7080.64
376.62;0;376.62;31.43;-1423.38
384.92;1;384.92;155.03;-1415.08
386.88;0;316.49;30.47;-6883.51
387.88;3;387.88;116.08;-6812.12
