#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/26,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.85;1;None/0,ParkPod/2,RepositionPod/0,Insert/8,Extract/15,Rest/1
119.9;8;None/0,ParkPod/2,RepositionPod/0,Insert/8,Extract/14,Rest/2
179.98;8;None/0,ParkPod/2,RepositionPod/0,Insert/8,Extract/14,Rest/2
239.89;6;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/11,Rest/4
299.76;2;None/0,ParkPod/8,RepositionPod/0,Insert/6,Extract/10,Rest/2
359.94;4;None/0,ParkPod/3,RepositionPod/0,Insert/9,Extract/12,Rest/2
419.95;9;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/9,Rest/4
479.86;2;None/0,ParkPod/2,RepositionPod/0,Insert/9,Extract/13,Rest/2
539.98;5;None/0,ParkPod/7,RepositionPod/0,Insert/6,Extract/12,Rest/1
599.98;3;None/0,ParkPod/5,RepositionPod/0,Insert/9,Extract/11,Rest/1
659.96;4;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/13,Rest/0
719.67;3;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/12,Rest/1
779.87;1;None/0,ParkPod/8,RepositionPod/0,Insert/7,Extract/11,Rest/0
839.98;2;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/11,Rest/3
899.98;5;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/13,Rest/1
959.98;3;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/11,Rest/4
1019.87;3;None/0,ParkPod/6,RepositionPod/0,Insert/6,Extract/13,Rest/1
1079.75;5;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/13,Rest/0
1139.85;3;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/14,Rest/2
1199.94;3;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/12,Rest/1
1260;4;None/0,ParkPod/3,RepositionPod/0,Insert/9,Extract/13,Rest/1
1319.92;3;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/11,Rest/2
1379.66;2;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/11,Rest/2
1439.92;2;None/0,ParkPod/7,RepositionPod/0,Insert/8,Extract/10,Rest/1
1499.98;4;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/13,Rest/2
1559.93;5;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/10,Rest/3
1619.98;2;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/10,Rest/4
1679.87;4;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/14,Rest/0
1739.94;1;None/0,ParkPod/5,RepositionPod/0,Insert/9,Extract/12,Rest/0
1799.98;2;None/0,ParkPod/10,RepositionPod/0,Insert/5,Extract/11,Rest/0
