#TimeStamp;TripTime;Type
36;13;O
39;12;O
40;15;O
46;29;O
48;38;O
61;31;I
63;35;O
64;42;O
65;31;I
68;42;I
69;39;O
74;43;I
83;54;O
87;47;O
88;50;O
91;66;O
94;60;O
96;51;I
96;59;O
99;56;I
106;60;O
111;80;O
124;84;O
124;91;I
127;42;I
139;35;O
144;38;O
164;35;O
170;20;O
185;32;O
186;37;I
202;27;O
208;29;O
213;34;O
214;27;O
263;24;O
278;39;O
298;42;O
305;46;O
309;43;I
310;53;O
316;70;I
317;48;I
322;29;O
326;34;O
338;48;I
338;36;O
358;30;O
358;33;O
365;37;O
377;35;O
393;53;O
395;57;I
396;46;I
406;45;I
409;54;I
410;25;O
410;76;O
434;45;O
442;33;O
454;40;O
483;38;O
494;23;O
505;51;O
515;26;O
515;41;O
520;46;O
526;58;O
534;58;O
546;52;I
553;43;O
555;41;O
562;69;I
569;81;I
571;58;I
588;41;O
608;23;O
619;41;O
623;41;I
624;53;O
630;39;O
634;68;O
650;29;O
670;61;I
672;30;O
677;15;O
679;63;I
685;35;O
706;99;I
712;22;O
714;45;O
721;44;O
733;38;I
736;34;O
742;40;O
744;52;O
746;59;O
776;54;I
783;45;O
785;35;O
788;37;O
788;45;I
793;57;I
797;30;O
801;45;O
814;22;O
840;28;O
851;55;O
856;44;O
857;73;I
861;42;I
868;47;O
881;38;O
885;55;I
890;34;O
907;46;I
923;24;O
930;18;O
933;40;O
938;21;O
938;47;I
969;27;O
973;50;O
974;46;O
980;38;O
999;80;O
1013;55;I
1015;41;I
1021;29;I
1025;29;O
1027;40;I
1037;33;O
1046;57;O
1058;60;O
1068;47;O
1074;42;O
1077;41;O
1078;44;O
1100;42;I
1105;58;O
1113;35;O
1122;52;O
1140;64;I
1149;49;I
1152;70;O
1153;50;O
1156;47;O
1167;38;O
1176;79;I
1182;45;O
1190;39;O
1208;36;I
1213;96;O
1216;41;O
1226;40;I
1233;43;O
1243;51;I
1243;48;I
1245;53;O
1261;41;O
1272;41;O
1281;37;O
1296;28;O
1298;43;I
1300;91;O
1313;25;O
1328;49;O
1333;33;O
1333;21;O
1338;36;O
1343;73;I
1349;24;O
1355;58;I
1385;61;I
1389;54;O
1393;39;I
1405;33;O
1409;38;I
1411;23;O
1416;39;O
1418;13;O
1425;38;O
1440;59;I
1449;30;O
1459;36;O
1474;37;O
1475;57;O
1476;22;O
1478;67;O
1483;58;I
1486;46;O
1493;50;I
1524;41;O
1540;48;O
1542;80;O
1546;74;I
1550;66;O
1550;38;O
1569;36;O
1586;102;I
1587;69;O
1591;58;I
1591;39;I
1596;26;O
1628;63;I
1632;44;O
1636;31;O
1636;36;O
1650;46;I
1654;46;O
1670;59;O
1671;37;I
1683;36;O
1694;70;I
1700;35;O
1703;13;O
1705;33;O
1720;22;O
1728;54;O
1740;44;O
1740;45;O
1743;20;O
1745;43;O
1758;58;I
1769;27;I
1773;40;O
1775;58;O
1775;38;O
1786;35;O
