#TimeStamp;Bot;Pod;InputStation;TurnoverTime;ThroughputTime
49.35;21;445;1;49.35;49.3
54.55;2;751;0;54.55;54.51
59.37;21;445;1;59.37;59.32
62.7;15;116;3;62.7;62.65
64.59;2;751;0;64.59;64.54
69.42;21;445;1;69.42;69.37
72.75;15;116;3;72.75;72.7
74.64;2;751;0;74.64;74.59
79.47;21;445;1;79.47;79.42
82.79;15;116;3;82.79;82.75
84.69;2;751;0;84.69;84.64
89.5;21;445;1;89.5;89.46
92.81;22;52;2;92.81;92.76
92.81;15;116;3;92.81;92.76
94.74;2;751;0;94.74;94.69
99.54;21;445;1;99.54;99.49
102.86;22;52;2;102.86;102.81
102.86;15;116;3;102.86;102.81
104.75;2;751;0;104.75;104.7
109.59;21;445;1;109.59;109.54
112.91;22;52;2;112.91;112.86
112.91;15;116;3;112.91;112.86
114.76;2;751;0;114.76;114.71
119.6;21;445;1;119.6;119.55
122.96;22;52;2;122.96;122.91
122.96;15;116;3;122.96;122.91
124.78;2;751;0;124.78;124.73
129.65;21;445;1;129.65;129.6
132.99;22;52;2;132.99;132.94
132.99;15;116;3;132.99;132.94
134.82;2;751;0;134.82;134.77
139.7;21;445;1;139.7;139.65
143.04;22;52;2;143.04;142.99
143.04;15;116;3;143.04;142.99
149.75;21;445;1;149.75;149.7
150.19;1;234;0;150.19;150.14
153.08;22;52;2;153.08;153.04
153.08;15;116;3;153.08;153.04
159.79;21;445;1;159.79;159.75
160.21;1;234;0;160.21;160.16
163.13;22;52;2;163.13;163.08
163.13;15;116;3;163.13;163.08
170.26;1;234;0;170.26;170.21
174.63;24;465;1;174.63;174.58
177.84;12;67;2;177.84;177.79
177.84;20;48;3;177.84;177.79
180.31;1;234;0;180.31;180.26
184.68;24;465;1;184.68;184.63
188.09;12;67;2;188.09;188.04
188.09;20;48;3;188.09;188.04
190.36;1;234;0;190.36;190.31
194.72;24;465;1;194.72;194.67
198.13;12;67;2;198.13;198.09
198.13;20;48;3;198.13;198.09
200.41;1;234;0;200.41;200.36
204.76;24;465;1;204.76;204.72
208.14;12;67;2;208.14;208.1
208.14;20;48;3;208.14;208.1
210.45;1;234;0;210.45;210.41
214.77;24;465;1;214.77;214.72
218.19;12;67;2;218.19;218.14
218.19;20;48;3;218.19;218.14
220.5;1;234;0;220.5;220.45
224.78;24;465;1;224.78;224.73
228.23;12;67;2;228.23;228.19
228.23;20;48;3;228.23;228.19
230.55;1;234;0;230.55;230.5
234.79;24;465;1;234.79;234.74
238.26;12;67;2;238.26;238.21
238.26;20;48;3;238.26;238.21
240.58;1;234;0;240.58;240.54
244.8;24;465;1;244.8;244.75
248.31;12;67;2;248.31;248.26
248.31;20;48;3;248.31;248.26
250.63;1;234;0;250.63;250.58
254.85;24;465;1;254.85;254.8
258.33;12;67;2;258.33;258.28
260.68;1;234;0;260.68;260.63
262.43;15;497;3;262.43;167.64
264.89;24;465;1;264.89;264.85
272.63;15;497;3;272.63;177.85
272.68;22;462;2;272.68;159.73
275.48;9;736;0;275.48;180.69
279.17;21;561;1;279.17;184.38
282.67;15;497;3;282.67;187.88
282.72;22;462;2;282.72;169.76
285.63;9;736;0;285.63;190.84
289.35;21;561;1;289.35;194.57
292.68;15;497;3;292.68;197.89
292.73;22;462;2;292.73;179.77
295.68;9;736;0;295.68;200.89
299.4;21;561;1;299.4;204.62
302.68;15;497;3;302.68;207.89
302.73;22;462;2;302.73;189.77
305.73;9;736;0;305.73;210.94
309.42;21;561;1;309.42;214.64
312.73;15;497;3;312.73;217.94
312.77;22;462;2;312.77;199.82
315.77;9;736;0;315.77;220.99
319.45;21;561;1;319.45;224.67
322.77;15;497;3;322.77;227.99
322.82;22;462;2;322.82;209.87
325.82;9;736;0;325.82;231.04
329.5;21;561;1;329.5;234.72
332.82;15;497;3;332.82;238.04
332.87;22;462;2;332.87;219.92
335.87;9;736;0;335.87;241.09
339.55;21;561;1;339.55;244.77
342.87;15;497;3;342.87;248.09
342.92;22;462;2;342.92;229.97
345.9;9;736;0;345.9;251.11
349.6;21;561;1;349.6;254.81
352.92;15;497;3;352.92;258.13
355.93;9;736;0;355.93;261.15
357.74;12;515;2;357.74;149.55
359.65;21;561;1;359.65;264.86
362.97;15;497;3;362.97;268.18
365.98;9;736;0;365.98;271.2
367.89;12;515;2;367.89;159.69
373.02;15;497;3;373.02;278.23
374.59;24;71;1;374.59;91.87
377.93;12;515;2;377.93;169.74
380.15;2;410;0;380.15;189.75
384.61;24;71;1;384.61;101.89
387.98;12;515;2;387.98;179.79
388.48;20;499;3;388.48;210.38
390.41;2;410;0;390.41;200
394.65;24;71;1;394.65;111.94
398.03;12;515;2;398.03;189.84
398.53;20;499;3;398.53;220.42
400.46;2;410;0;400.46;210.05
404.65;24;71;1;404.65;121.94
408.08;12;515;2;408.08;199.89
408.57;20;499;3;408.57;230.47
410.51;2;410;0;410.51;220.1
414.68;24;71;1;414.68;131.96
418.13;12;515;2;418.13;209.93
418.6;20;499;3;418.6;240.49
420.56;2;410;0;420.56;230.15
424.72;24;71;1;424.72;142.01
428.17;12;515;2;428.17;219.98
428.65;20;499;3;428.65;250.54
430.6;2;410;0;430.6;240.2
434.77;24;71;1;434.77;152.06
438.22;12;515;2;438.22;230.03
438.69;20;499;3;438.69;260.59
440.62;2;410;0;440.62;250.22
444.82;24;71;1;444.82;162.1
448.27;12;515;2;448.27;240.08
448.74;20;499;3;448.74;270.63
450.67;2;410;0;450.67;260.26
458.79;20;499;3;458.79;280.68
460.72;2;410;0;460.72;270.31
465.21;22;709;2;465.21;162.43
468.83;20;499;3;468.83;290.72
470.77;2;410;0;470.77;280.36
475.26;22;709;2;475.26;172.49
480.82;2;410;0;480.82;290.41
485.29;22;709;2;485.29;182.51
490.86;2;410;0;490.86;300.46
491.35;21;228;1;491.35;116.72
495.34;22;709;2;495.34;192.56
500.25;15;19;3;500.2;101.68
501.42;21;228;1;501.42;126.78
505.36;22;709;2;505.36;202.59
506.16;1;598;0;506.16;220.48
510.3;15;19;3;510.25;111.72
511.47;21;228;1;511.47;136.83
515.41;22;709;2;515.41;212.64
516.17;1;598;0;516.17;230.49
520.35;15;19;3;520.3;121.77
521.51;21;228;1;521.51;146.87
525.46;22;709;2;525.46;222.69
526.18;1;598;0;526.18;240.51
530.35;15;19;3;530.3;131.78
531.51;21;228;1;531.51;156.87
535.51;22;709;2;535.51;232.73
536.22;1;598;0;536.22;250.54
540.4;15;19;3;540.35;141.83
541.56;21;228;1;541.56;166.92
545.56;22;709;2;545.56;242.78
546.23;1;598;0;546.23;260.55
550.45;15;19;3;550.4;151.88
551.56;21;228;1;551.56;176.93
556.27;1;598;0;556.27;270.59
560.5;15;19;3;560.45;161.92
561.04;12;55;2;560.99;95.77
561.57;21;228;1;561.57;186.93
566.32;1;598;0;566.32;280.64
570.54;15;19;3;570.49;171.96
571.4;12;55;2;571.36;106.14
571.61;21;228;1;571.61;196.98
576.36;1;598;0;576.36;290.69
580.59;15;19;3;580.54;182.01
581.45;12;55;2;581.4;116.19
586.38;1;598;0;586.38;300.7
586.57;24;200;1;586.57;381.76
591.5;12;55;2;591.45;126.24
596.74;24;200;1;596.74;391.93
600.84;9;270;0;600.79;220.43
601.37;20;421;3;601.37;318.65
601.52;12;55;2;601.47;136.25
606.75;24;200;1;606.75;401.93
610.89;9;270;0;610.84;230.48
611.42;20;421;3;611.42;328.7
611.56;12;55;2;611.52;146.3
616.8;24;200;1;616.8;411.98
620.94;9;270;0;620.89;240.53
621.47;20;421;3;621.47;338.75
621.61;12;55;2;621.56;156.35
626.85;24;200;1;626.85;422.03
630.94;9;270;0;630.89;250.53
631.49;20;421;3;631.49;348.77
631.66;12;55;2;631.61;166.4
636.89;24;200;1;636.89;432.08
640.98;9;270;0;640.94;260.57
641.52;20;421;3;641.52;358.81
641.71;12;55;2;641.66;176.45
646.94;24;200;1;646.94;442.12
650.99;9;270;0;650.94;270.58
651.56;20;421;3;651.56;368.84
656.61;22;173;2;656.56;85.16
660.99;9;270;0;660.94;280.58
661.57;20;421;3;661.57;378.85
666.66;22;173;2;666.61;95.2
671.02;9;270;0;670.98;290.61
675.98;21;729;1;675.93;174.51
676.71;22;173;2;676.66;105.25
685.48;2;274;0;685.43;184.01
686.05;21;729;1;686.01;184.59
686.74;22;173;2;686.7;115.29
689.51;15;692;3;594.72;108.87
695.6;2;274;0;695.55;194.13
696.1;21;729;1;696.05;194.64
696.75;22;173;2;696.75;125.29
699.56;15;692;3;604.77;118.92
705.65;2;274;0;705.6;204.18
706.15;21;729;1;706.1;204.69
706.79;22;173;2;706.79;135.34
709.6;15;692;3;614.82;128.97
715.7;2;274;0;715.65;214.23
716.2;21;729;1;716.15;214.73
716.8;22;173;2;716.76;145.35
719.65;15;692;3;624.87;139.02
725.74;2;274;0;725.7;224.28
726.25;21;729;1;726.2;224.78
726.82;22;173;2;726.77;155.37
729.7;15;692;3;634.92;149.07
735.79;2;274;0;735.74;234.33
736.26;21;729;1;736.21;234.79
739.75;15;692;3;644.96;159.12
745.84;2;274;0;745.79;244.38
746.1;12;426;2;651.31;89.44
746.31;21;729;1;746.26;244.84
749.8;15;692;3;655.01;169.16
755.89;2;274;0;755.84;254.42
756.15;12;426;2;756.1;99.49
756.31;21;729;1;756.27;254.85
765.94;2;274;0;765.89;264.47
766.16;12;426;2;766.11;109.5
766.35;21;729;1;766.31;264.89
773.87;20;674;3;660.91;112.25
775.99;2;274;0;775.94;274.52
776.18;12;426;2;681.4;119.52
780.87;24;142;1;686.08;194.11
783.91;20;674;3;670.96;122.3
786.04;2;274;0;785.99;284.57
786.21;12;426;2;691.42;129.55
790.91;24;142;1;696.13;204.16
793.96;20;674;3;681.01;132.34
796.23;12;426;2;701.44;139.57
800.96;1;157;0;800.91;224.55
800.96;24;142;1;706.18;214.21
803.98;20;674;3;691.03;142.37
806.26;12;426;2;711.48;149.61
810.99;1;157;0;810.94;234.57
810.99;24;142;1;716.2;224.24
814;20;674;3;701.05;152.38
816.31;12;426;2;721.53;159.65
821;1;157;0;820.95;244.58
821;24;142;1;726.21;234.24
824.04;20;674;3;711.08;162.42
826.36;12;426;2;731.57;169.7
831.04;1;157;0;831;254.63
831.04;24;142;1;736.26;244.29
834.09;20;674;3;655.98;172.47
841.09;1;157;0;841.04;264.68
841.09;24;142;1;746.31;254.34
841.37;22;271;2;650.97;114.5
851.14;1;157;0;851.09;274.73
851.14;24;142;1;756.36;264.39
851.42;22;271;2;661.02;124.55
861.19;1;157;0;861.14;284.78
861.43;22;271;2;671.02;134.56
865.96;21;10;1;687.86;204.34
870.96;15;749;3;870.92;402.09
871.24;1;157;0;871.19;294.83
871.48;22;271;2;681.07;144.6
876.02;21;10;1;697.92;214.4
881.13;15;749;3;881.08;412.26
881.25;1;157;0;881.2;304.83
881.52;22;271;2;703.42;154.65
886.07;21;10;1;707.97;224.45
891.17;15;749;3;891.12;422.29
891.27;1;157;0;891.22;314.85
891.57;22;271;2;701.17;164.7
896.08;21;10;1;717.98;234.46
901.19;15;749;3;901.14;432.31
901.62;22;271;2;711.22;174.75
905.8;9;215;0;811.01;244.76
906.13;21;10;1;728.03;244.51
911.22;15;749;3;911.18;442.35
911.67;22;271;2;721.26;184.8
915.84;9;215;0;821.06;254.81
916.18;21;10;1;738.07;254.56
921.26;15;749;3;921.22;452.39
921.72;22;271;2;731.31;194.85
925.89;9;215;0;831.11;264.86
926.22;21;10;1;748.11;264.6
935.94;9;215;0;841.15;274.9
936.2;20;449;3;653.48;122.15
945.99;9;215;0;851.2;284.95
946.25;20;449;3;663.53;132.2
956.02;9;215;0;861.23;294.98
956.27;20;449;3;673.56;142.22
966.05;9;215;0;871.26;305.01
966.32;20;449;3;683.6;152.27
971.03;12;576;2;970.98;593.04
976.08;9;215;0;881.29;315.04
976.35;20;449;3;768.15;162.29
981.36;12;576;2;981.31;603.37
986.13;9;215;0;891.34;325.09
986.39;20;449;3;778.2;172.34
991.41;12;576;2;991.36;613.42
996.14;9;215;0;883.18;335.1
996.44;20;449;3;713.73;182.39
999.33;24;688;1;713.66;148.14
1001.45;12;576;2;1001.4;623.46
1006.19;9;215;0;893.23;345.15
1006.46;20;449;3;723.75;192.41
1009.34;24;688;1;723.66;158.15
1011.49;12;576;2;1011.45;633.51
1016.51;20;449;3;733.79;202.46
1019.37;24;688;1;733.7;168.18
1021.01;2;151;0;812.81;255.02
1021.54;12;576;2;1021.49;643.56
1029.42;24;688;1;743.74;178.23
1031.19;2;151;0;823;265.2
1031.56;12;576;2;1031.51;653.58
1039.47;24;688;1;756.75;188.28
1041.2;2;151;0;833.01;275.21
1041.58;12;576;2;1041.53;663.59
1043.03;15;276;3;668.39;141.79
1049.52;24;688;1;763.84;198.33
1051.25;2;151;0;843.06;285.26
1053.05;15;276;3;678.41;151.82
1056.3;22;466;2;675.89;140.07
1059.57;24;688;1;773.89;208.38
1061.28;2;151;0;853.09;295.29
1063.1;15;276;3;760.32;161.86
1066.35;22;466;2;685.94;150.12
1069.62;24;688;1;783.94;218.43
1071.33;2;151;0;863.14;305.34
1073.15;15;276;3;770.37;171.91
1076.4;22;466;2;695.99;160.17
1079.66;24;688;1;793.99;228.47
1081.34;2;151;0;873.15;315.36
1083.2;15;276;3;780.42;181.96
1086.44;22;466;2;706.04;170.22
1089.71;24;688;1;804.04;238.52
1093.24;15;276;3;718.61;192.01
1096.49;22;466;2;716.08;180.27
1096.8;1;648;0;794.02;225.51
1103.29;15;276;3;728.66;202.06
1104.91;21;37;1;730.27;188.68
1106.54;22;466;2;726.13;190.31
1106.84;1;648;0;804.07;235.56
1114.98;21;37;1;740.35;198.76
1116.58;22;466;2;718.01;200.36
1116.86;1;648;0;814.08;245.57
1120.9;20;122;3;722.33;124.41
1125.03;21;37;1;750.39;208.81
1126.91;1;648;0;824.13;255.62
1130.95;20;122;3;732.37;134.46
1131;12;75;2;665.73;129.5
1135.08;21;37;1;760.44;218.85
1136.96;1;648;0;834.18;265.67
1141;20;122;3;742.42;144.51
1141.05;12;75;2;675.78;139.55
1145.13;21;37;1;770.49;228.9
1146.97;1;648;0;844.19;275.68
1151.05;20;122;3;752.47;154.55
1151.09;12;75;2;752.52;149.6
1155.18;21;37;1;777.19;238.95
1161.06;20;122;3;762.48;164.57
1161.11;12;75;2;695.84;159.61
1161.63;9;269;0;781.22;185.51
1165.23;21;37;1;787.24;249
1171.09;20;122;3;772.52;174.6
1171.14;12;75;2;705.88;169.65
1171.68;9;269;0;791.27;195.56
1175.27;21;37;1;797.29;259.05
1181.14;20;122;3;782.57;184.65
1181.19;12;75;2;715.93;179.7
1181.73;9;269;0;803.75;205.61
1190.49;24;339;1;689.02;120.82
1191.24;12;75;2;725.98;189.75
1191.78;9;269;0;813.8;215.65
1196.43;15;472;3;694.97;103.14
1200.56;24;339;1;699.1;130.9
1201.82;9;269;0;823.84;225.7
1206.48;15;472;3;705.02;113.19
1210.61;24;339;1;709.14;140.94
1211.87;9;269;0;833.89;235.75
1216.5;15;472;3;715.03;123.2
1220.63;24;339;1;719.16;150.96
1221.92;9;269;0;843.94;245.79
1226.52;15;472;3;725.06;133.23
1230.66;24;339;1;729.19;161
1236.57;15;472;3;767.69;143.28
1239.1;2;357;0;770.22;177.77
1240.71;24;339;1;739.24;171.04
1246.62;15;472;3;745.15;153.32
1249.48;2;357;0;780.61;188.15
1250.73;24;339;1;749.26;181.06
1256.64;15;472;3;755.18;163.35
1259.53;2;357;0;790.66;198.2
1260.78;24;339;1;759.31;191.11
1264.9;22;43;2;982.18;468.62
1266.69;15;472;3;765.23;173.4
1269.58;2;357;0;804.31;208.25
1275.19;22;43;2;992.48;478.91
1276.08;21;30;1;1071.27;529.73
1279.61;2;357;0;814.35;218.28
1285.24;22;43;2;1002.52;488.96
1286.11;21;30;1;1081.3;539.76
1289.65;2;357;0;824.39;228.32
1295.29;22;43;2;1012.57;499.01
1296.16;21;30;1;1091.34;549.8
1299.7;2;357;0;830.83;238.37
1303.06;20;247;3;726.65;141.95
1305.33;22;43;2;1022.62;509.05
1306.2;21;30;1;1101.39;559.85
1309.7;2;357;0;840.83;248.38
1313.12;20;247;3;736.71;152.02
1315.38;22;43;2;1032.66;519.1
1316.25;21;30;1;1111.44;569.9
1323.12;20;247;3;746.71;162.02
1324.77;1;505;0;753.32;207.87
1325.43;22;43;2;1042.71;529.15
1326.29;21;30;1;1118.09;579.93
1333.13;20;247;3;756.71;172.02
1334.8;1;505;0;763.35;217.9
1340.32;12;680;2;759.68;169.13
1343.17;20;247;3;766.76;182.07
1344.85;1;505;0;773.4;227.94
1350.44;12;680;2;769.81;179.25
1353.2;20;247;3;776.79;192.09
1354.88;1;505;0;783.42;237.97
1355.08;24;83;1;698.42;124.37
1360.49;12;680;2;779.86;189.3
1364.92;1;505;0;793.47;248.01
1365.11;24;83;1;708.45;134.4
1370.54;12;680;2;789.91;199.35
1374.93;1;505;0;803.48;258.03
1375.13;24;83;1;718.47;144.42
1376.97;15;346;3;715.94;130.3
1380.59;12;680;2;799.96;209.4
1385.18;24;83;1;728.52;154.47
1387.23;15;346;3;730.57;140.56
1389.67;9;156;0;802.92;187.8
1390.64;12;680;2;810;219.45
1395.18;24;83;1;738.52;164.47
1397.27;15;346;3;740.62;150.61
1399.73;9;156;0;812.98;197.86
1400.66;12;680;2;820.02;229.47
1405.19;24;83;1;748.54;174.49
1407.32;15;346;3;746.29;160.66
1409.78;9;156;0;823.03;207.91
1410.71;12;680;2;823.96;239.52
1417.37;15;346;3;756.33;170.7
1419.63;21;153;1;758.01;113.38
1419.83;9;156;0;833.08;217.96
1427.42;15;346;3;766.38;180.75
1429.77;21;153;1;768.15;123.51
1429.88;9;156;0;843.13;228.01
1433.91;22;491;2;772.3;128.53
1437.46;15;346;3;776.43;190.8
1439.81;21;153;1;778.2;133.56
1439.93;9;156;0;783.27;238.06
1443.92;22;491;2;782.3;138.54
1449.84;21;153;1;788.22;143.58
1449.93;9;156;0;863.18;248.06
1453.97;22;491;2;792.35;148.59
1459.88;21;153;1;798.27;153.63
1459.98;9;156;0;873.23;258.11
1464.02;22;491;2;802.4;158.64
1468.46;20;155;3;741.58;145.28
1469.91;21;153;1;808.29;163.66
1474.07;22;491;2;812.45;168.69
