#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;875;0;0;0;0;0;0;0;0;0
599.99;0.72;878;0;0;0;0;0;0;0;0;0
1199.97;0.74;881;0;0;0;0;0;0;0;0;0
1799.98;0.75;885;0;0;0;0;0;0;0;0;0
2399.98;0.77;886;0;0;0;0;0;0;0;0;0
2999.91;0.78;889;0;0;0;0;0;0;0;0;0
3599.96;0.8;890;0;0;0;0;0;0;0;0;0
4199.88;0.81;895;0;0;0;0;0;0;0;0;0
4799.69;0.83;896;0;0;0;0;0;0;0;0;0
5399.98;0.84;898;0;0;0;0;0;0;0;0;0
6000;0.84;899;0;0;0;0;0;0;0;0;0
6599.97;0.84;899;0;0;0;0;0;0;0;0;0
7199.93;0.84;899;0;0;0;0;0;0;0;0;0
7799.98;0.84;899;0;0;0;0;0;0;0;0;0
8399.89;0.83;899;0;0;0;0;0;0;0;0;0
8999.71;0.83;899;0;0;0;0;0;0;0;0;0
9599.83;0.83;899;0;0;0;0;0;0;0;0;0
10199.76;0.82;899;0;0;0;0;0;0;0;0;0
10799.96;0.82;899;0;0;0;0;0;0;0;0;0
11399.99;0.82;899;0;0;0;0;0;0;0;0;0
11999.87;0.82;899;0;0;0;0;0;0;0;0;0
12599.95;0.81;899;0;0;0;0;0;0;0;0;0
13199.61;0.81;899;0;0;0;0;0;0;0;0;0
13799.92;0.81;899;0;0;0;0;0;0;0;0;0
14399.87;0.8;899;0;0;0;0;0;0;0;0;0
14999.89;0.8;899;0;0;0;0;0;0;0;0;0
15599.96;0.8;899;0;0;0;0;0;0;0;0;0
16199.97;0.8;899;0;0;0;0;0;0;0;0;0
16799.69;0.79;899;0;0;0;0;0;0;0;0;0
17399.79;0.79;899;0;0;0;0;0;0;0;0;0
17999.98;0.79;899;0;0;0;0;0;0;0;0;0
18599.97;0.79;899;0;0;0;0;0;0;0;0;0
19199.74;0.78;899;0;0;0;0;0;0;0;0;0
19799.84;0.78;899;0;0;0;0;0;0;0;0;0
20399.95;0.78;899;0;0;0;0;0;0;0;0;0
20999.93;0.77;899;0;0;0;0;0;0;0;0;0
21599.84;0.77;899;0;0;0;0;0;0;0;0;0
22199.97;0.77;899;0;0;0;0;0;0;0;0;0
22799.91;0.77;899;0;0;0;0;0;0;0;0;0
23399.9;0.76;899;0;0;0;0;0;0;0;0;0
23999.9;0.76;899;0;0;0;0;0;0;0;0;0
24599.95;0.76;899;0;0;0;0;0;0;0;0;0
25199.99;0.75;899;0;0;0;0;0;0;0;0;0
25799.97;0.75;899;0;0;0;0;0;0;0;0;0
26399.94;0.75;899;0;0;0;0;0;0;0;0;0
26999.97;0.75;899;0;0;0;0;0;0;0;0;0
27599.92;0.74;899;0;0;0;0;0;0;0;0;0
28199.96;0.74;899;0;0;0;0;0;0;0;0;0
28799.97;0.74;899;0;0;0;0;0;0;0;0;0
