Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;2803;0;90;311.03578227506745;366.82405023181326;271.103516729534;361.48849425224034;31.144444444444446;1088.2279328642855;28800
InputStation1;0.50;12.50;2808;0;89;314.6395280856198;380.4829663636136;270.9008265421144;371.654537158056;31.55056179775281;1050.9244164403385;28800
InputStation2;0.50;18.50;2803;0;90;312.34290220332514;471.7596493885222;270.93555716246374;361.39767920375925;31.144444444444446;1089.7497003089147;28800
InputStation3;0.50;24.50;2807;0;90;313.0112751882428;301.6506842781909;271.12232001180746;371.36085850851305;31.18888888888889;1045.8010240704039;28800
OutputStation0;61.50;3.50;2786;1999;717;40.090682066418175;487.4628345943401;10.044444444443798;144.0374932087925;3.885634588563459;1287.4849557877965;28800
OutputStation1;61.50;9.50;2789;2027;667;43.11710000080601;565.3276937839642;10.044444444443798;152.49675138392013;4.181409295352323;1265.4681006598935;28800
OutputStation2;61.50;15.50;2780;1992;662;43.302723962908395;595.0489689502092;10.044444444443798;142.72113268986868;4.19939577039275;1356.1517796054327;28800
OutputStation3;61.50;21.50;2780;2016;655;43.67560176449303;617.7921009712434;10.044444444443798;152.17620570596046;4.244274809160306;1353.0366193884338;28800
