#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;149.12;0.26;PP/0,TA/0,IS/0.01,PS/0,RB/0.02,OB/0.03,RP/0
59.85;163.12;19.14;PP/13.85,TA/4.84,IS/0.01,PS/2.72,RB/0.02,OB/0.03,RP/0
119.76;160.84;23.52;PP/17.47,TA/5.5,IS/0.01,PS/3.38,RB/0.02,OB/0.03,RP/0
179.95;161.76;25.32;PP/17.85,TA/6.8,IS/0.01,PS/3.77,RB/0.02,OB/0.04,RP/0
239.93;162.45;26.87;PP/18.14,TA/7.96,IS/0.01,PS/4.45,RB/0.02,OB/0.05,RP/0
299.92;162.21;28.04;PP/18.68,TA/8.5,IS/0.01,PS/4.63,RB/0.02,OB/0.05,RP/0
359.92;162.43;29.78;PP/19.9,TA/8.92,IS/0.01,PS/4.7,RB/0.02,OB/0.06,RP/0
419.92;164.29;31.86;PP/21.5,TA/9.32,IS/0.01,PS/4.73,RB/0.02,OB/0.07,RP/0
479.98;164.77;32.68;PP/21.66,TA/9.89,IS/0.01,PS/4.78,RB/0.02,OB/0.07,RP/0
539.97;165.57;35.06;PP/23.17,TA/10.69,IS/0.01,PS/4.87,RB/0.02,OB/0.08,RP/0
599.78;165.73;36.03;PP/23.6,TA/11.14,IS/0.01,PS/4.93,RB/0.02,OB/0.09,RP/0
659.85;165.96;36.83;PP/24.04,TA/11.43,IS/0.01,PS/5.03,RB/0.02,OB/0.1,RP/0
719.94;166.04;38.22;PP/24.82,TA/11.95,IS/0.01,PS/5.1,RB/0.02,OB/0.1,RP/0
779.85;166.05;40.71;PP/26.9,TA/12.24,IS/0.01,PS/5.16,RB/0.02,OB/0.11,RP/0
839.96;167.02;41.8;PP/27.61,TA/12.56,IS/0.01,PS/5.27,RB/0.02,OB/0.12,RP/0
899.92;166.87;43.31;PP/28.47,TA/13.12,IS/0.01,PS/5.31,RB/0.02,OB/0.12,RP/0
959.6;167.49;44.21;PP/29.14,TA/13.26,IS/0.01,PS/5.35,RB/0.02,OB/0.13,RP/0
1020;167.95;45.04;PP/29.53,TA/13.63,IS/0.01,PS/5.42,RB/0.02,OB/0.14,RP/0
1079.87;168.63;46.63;PP/30.36,TA/14.3,IS/0.01,PS/5.48,RB/0.02,OB/0.15,RP/0
1139.81;169.46;47.61;PP/30.88,TA/14.67,IS/0.01,PS/5.58,RB/0.02,OB/0.15,RP/0
1199.98;168.77;48.37;PP/31.37,TA/14.85,IS/0.01,PS/5.65,RB/0.02,OB/0.16,RP/0
1259.69;168.74;49.21;PP/31.77,TA/15.2,IS/0.01,PS/5.74,RB/0.02,OB/0.17,RP/0
1319.97;172.14;51.13;PP/33.31,TA/15.5,IS/0.01,PS/5.86,RB/0.02,OB/0.18,RP/0
1379.95;173.26;52.5;PP/34.02,TA/16.06,IS/0.01,PS/5.94,RB/0.02,OB/0.18,RP/0
1439.97;170.85;54.42;PP/35.43,TA/16.42,IS/0.01,PS/5.99,RB/0.02,OB/0.19,RP/0
1500;170.85;57.51;PP/37.63,TA/16.94,IS/0.01,PS/6.21,RB/0.03,OB/0.34,RP/0
1559.96;170.72;60.36;PP/39.38,TA/17.81,IS/0.01,PS/6.39,RB/0.03,OB/0.35,RP/0
1619.93;173.79;71.88;PP/49.99,TA/18.26,IS/0.01,PS/6.7,RB/0.03,OB/0.36,RP/0
1679.83;174.14;76.37;PP/53.77,TA/18.83,IS/0.01,PS/6.99,RB/0.03,OB/0.41,RP/0
1739.92;174.48;77.75;PP/54.73,TA/19.1,IS/0.01,PS/7.07,RB/0.03,OB/0.41,RP/0
1799.91;175.99;79.13;PP/55.39,TA/19.72,IS/0.01,PS/7.22,RB/0.03,OB/0.42,RP/0
