#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;875;0;0;0;0;0;0;0;0;0
599.62;0.71;878;0;0;0;0;0;0;0;0;0
1199.82;0.73;884;0;0;0;0;0;0;0;0;0
1800;0.75;884;0;0;0;0;0;0;0;0;0
2399.96;0.76;886;0;0;0;0;0;0;0;0;0
2999.78;0.77;892;0;0;0;0;0;0;0;0;0
3599.76;0.79;894;0;0;0;0;0;0;0;0;0
4199.65;0.8;895;0;0;0;0;0;0;0;0;0
4799.97;0.81;900;0;0;0;0;0;0;0;0;0
5399.85;0.82;906;0;0;0;0;0;0;0;0;0
5999.65;0.83;908;0;0;0;0;0;0;0;0;0
6599.99;0.84;910;0;0;0;0;0;0;0;0;0
7199.75;0.84;911;0;0;0;0;0;0;0;0;0
7799.94;0.84;911;0;0;0;0;0;0;0;0;0
8399.98;0.84;911;0;0;0;0;0;0;0;0;0
8999.98;0.84;911;0;0;0;0;0;0;0;0;0
9599.91;0.83;911;0;0;0;0;0;0;0;0;0
10199.94;0.83;911;0;0;0;0;0;0;0;0;0
10800;0.83;911;0;0;0;0;0;0;0;0;0
11399.98;0.83;911;0;0;0;0;0;0;0;0;0
11999.98;0.82;911;0;0;0;0;0;0;0;0;0
12599.98;0.82;911;0;0;0;0;0;0;0;0;0
13199.82;0.82;911;0;0;0;0;0;0;0;0;0
13799.98;0.82;911;0;0;0;0;0;0;0;0;0
14399.92;0.81;911;0;0;0;0;0;0;0;0;0
14999.79;0.81;911;0;0;0;0;0;0;0;0;0
15599.91;0.81;911;0;0;0;0;0;0;0;0;0
16199.87;0.81;911;0;0;0;0;0;0;0;0;0
16799.73;0.8;911;0;0;0;0;0;0;0;0;0
17399.97;0.8;911;0;0;0;0;0;0;0;0;0
17999.97;0.8;911;0;0;0;0;0;0;0;0;0
18599.99;0.8;911;0;0;0;0;0;0;0;0;0
19199.66;0.79;911;0;0;0;0;0;0;0;0;0
19799.85;0.79;911;0;0;0;0;0;0;0;0;0
20399.92;0.79;911;0;0;0;0;0;0;0;0;0
20999.88;0.79;911;0;0;0;0;0;0;0;0;0
21599.84;0.79;911;0;0;0;0;0;0;0;0;0
22199.96;0.78;911;0;0;0;0;0;0;0;0;0
22799.87;0.78;911;0;0;0;0;0;0;0;0;0
23399.98;0.78;911;0;0;0;0;0;0;0;0;0
23999.98;0.78;911;0;0;0;0;0;0;0;0;0
24599.94;0.77;911;0;0;0;0;0;0;0;0;0
25199.78;0.77;911;0;0;0;0;0;0;0;0;0
25799.84;0.77;911;0;0;0;0;0;0;0;0;0
26399.97;0.77;911;0;0;0;0;0;0;0;0;0
26999.99;0.76;911;0;0;0;0;0;0;0;0;0
27599.99;0.76;911;0;0;0;0;0;0;0;0;0
28199.87;0.76;911;0;0;0;0;0;0;0;0;0
28799.8;0.76;911;0;0;0;0;0;0;0;0;0
