Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;516;0;80;64.4559153761678;376.63426099479017;30.13333333333412;120.56602415088;6.45;23701.040149032156;28800
InputStation1;0.50;12.50;416;0;63;65.87502211810406;291.7271448231987;40.14129823329131;120.44444444444463;6.603174603174603;24685.607674860054;28800
InputStation2;0.50;18.50;396;0;61;64.59978222244015;286.98431878053185;40.14124338847614;100.49584319758242;6.491803278688525;24885.762758401732;28800
InputStation3;0.50;24.50;398;0;60;66.51265950119874;328.2300031464052;30.117543857483724;110.43174888656752;6.633333333333334;24867.356935132055;28800
OutputStation0;59.50;3.50;2285;1482;726;31.802351652093748;376.8341368636661;10.044444444443798;112.08974845279442;3.147382920110193;6230.259911342491;28800
OutputStation1;59.50;9.50;2295;1506;725;31.93113220738702;376.54482132123366;10.044444444443798;121.45687676684656;3.1655172413793102;6133.039644493635;28800
OutputStation2;59.50;15.50;2345;1553;709;33.40018771917694;337.88277424783803;10.044444444443798;131.96666930643187;3.307475317348378;5640.31353798897;28800
OutputStation3;59.50;21.50;2349;1554;717;33.10117132605947;345.07346003609564;10.044444444443798;112.66402868369926;3.276150627615063;5603.3698217487035;28800
