>>> Bots
Bot0:
DistanceTraveled: 10646.321906155807
DistanceEstimated: 9191
NumberOfPickups: 124
NumberOfSetdowns: 123
NumCollisions: 0
TotalTimeMoving: 15894.687791639293
None: 0.42
ParkPod: 5900.590893726887
RepositionPod: 0
Insert: 0
Extract: 16718.080233939098
Rest: 5971.813347796984
PickupPod: 500.7496595689712
SetdownPod: 496.79973562765156
GetItems: 0
PutItems: 3341.640395296437
Rest: 3484.767283413459
Move: 20766.94740155645
Evade: 0
UseElevator: 0
Bot1:
DistanceTraveled: 11054.999999999933
DistanceEstimated: 9719
NumberOfPickups: 112
NumberOfSetdowns: 112
NumCollisions: 0
TotalTimeMoving: 15373.617119394698
None: 0.42
ParkPod: 5608.299968084193
RepositionPod: 0
Insert: 5442.132335380639
Extract: 11740.968818760975
Rest: 5810.775961219258
PickupPod: 452.17817840850546
SetdownPod: 452.1952439115408
GetItems: 1696.4322783880923
PutItems: 2125.1474014738815
Rest: 3703.895936228685
Move: 20172.74804503436
Evade: 0
UseElevator: 0
Bot2:
DistanceTraveled: 11226.000000000204
DistanceEstimated: 9940
NumberOfPickups: 110
NumberOfSetdowns: 110
NumCollisions: 0
TotalTimeMoving: 15458.28078700735
None: 0.42
ParkPod: 5748.907505114183
RepositionPod: 0
Insert: 5304.144095937917
Extract: 11532.261241189797
Rest: 5995.518937382698
PickupPod: 444.2105455647137
SetdownPod: 440.85812078171875
GetItems: 1676.0194236286825
PutItems: 1999.0424039624977
Rest: 3870.744443758483
Move: 20150.3768419285
Evade: 0
UseElevator: 0
Bot3:
DistanceTraveled: 10702.000000000382
DistanceEstimated: 9276
NumberOfPickups: 118
NumberOfSetdowns: 117
NumCollisions: 0
TotalTimeMoving: 15619.010323312894
None: 0.42
ParkPod: 5885.533689028747
RepositionPod: 0
Insert: 0
Extract: 15888.397719340315
Rest: 6800.226067163767
PickupPod: 476.4556854942458
SetdownPod: 472.51943879333373
GetItems: 0
PutItems: 2656.78355665192
Rest: 4313.865732133994
Move: 20654.953062459335
Evade: 0
UseElevator: 0
Bot4:
DistanceTraveled: 10707.000000000162
DistanceEstimated: 9257
NumberOfPickups: 134
NumberOfSetdowns: 133
NumCollisions: 0
TotalTimeMoving: 16035.162760558982
None: 0.42
ParkPod: 6043.038989977393
RepositionPod: 0
Insert: 0
Extract: 17365.206698678427
Rest: 5197.047638471866
PickupPod: 540.9808547306061
SetdownPod: 537.0850632775188
GetItems: 0
PutItems: 3144.3002907771515
Rest: 3057.8892101429
Move: 21325.457908199507
Evade: 0
UseElevator: 0
Bot5:
DistanceTraveled: 11209.00000000007
DistanceEstimated: 9821
NumberOfPickups: 113
NumberOfSetdowns: 113
NumCollisions: 0
TotalTimeMoving: 15836.83688264763
None: 0.42
ParkPod: 6017.854736200325
RepositionPod: 0
Insert: 0
Extract: 16051.986719762044
Rest: 6500.768474784207
PickupPod: 456.44019334763817
SetdownPod: 456.13141196019353
GetItems: 0
PutItems: 2948.288880735531
Rest: 4105.00868724959
Move: 20605.16075745362
Evade: 0
UseElevator: 0
Bot6:
DistanceTraveled: 10988.167570311945
DistanceEstimated: 9667
NumberOfPickups: 133
NumberOfSetdowns: 132
NumCollisions: 0
TotalTimeMoving: 16161.204978279517
None: 0.42
ParkPod: 6070.9781294176355
RepositionPod: 0
Insert: 0
Extract: 17774.3541286296
Rest: 4768.028717324722
PickupPod: 537.1905789529063
SetdownPod: 533.1918160434486
GetItems: 0
PutItems: 3704.7943708623843
Rest: 2501.550874875168
Move: 21337.053334638047
Evade: 0
UseElevator: 0
Bot7:
DistanceTraveled: 10972.10064166859
DistanceEstimated: 9414
NumberOfPickups: 133
NumberOfSetdowns: 132
NumCollisions: 0
TotalTimeMoving: 16488.583851120384
None: 0.42
ParkPod: 6286.609778631653
RepositionPod: 0
Insert: 0
Extract: 17808.028473493498
Rest: 4516.10538353578
PickupPod: 537.1077745069981
SetdownPod: 533.1282974062823
GetItems: 0
PutItems: 3268.752372588684
Rest: 2588.3529812593447
Move: 21683.82220989962
Evade: 0
UseElevator: 0
Bot8:
DistanceTraveled: 11405.60504267007
DistanceEstimated: 9787
NumberOfPickups: 113
NumberOfSetdowns: 112
NumCollisions: 0
TotalTimeMoving: 16201.979813589793
None: 0.42
ParkPod: 6435.995256436782
RepositionPod: 0
Insert: 0
Extract: 16222.124866244056
Rest: 5936.382548041281
PickupPod: 456.3301055616995
SetdownPod: 452.3215707707993
GetItems: 0
PutItems: 2744.2347690592114
Rest: 3439.380899112173
Move: 21502.655326218235
Evade: 0
UseElevator: 0
Bot9:
DistanceTraveled: 11269.715529802825
DistanceEstimated: 9984
NumberOfPickups: 110
NumberOfSetdowns: 110
NumCollisions: 0
TotalTimeMoving: 15309.944866020795
None: 0.42
ParkPod: 5820.571426745675
RepositionPod: 0
Insert: 5291.650368651689
Extract: 11615.928256597887
Rest: 5867.51402726675
PickupPod: 444.07974835268726
SetdownPod: 444.0992044173653
GetItems: 1816.828383861266
PutItems: 1945.5858256239044
Rest: 3711.9512235194916
Move: 20233.539693487288
Evade: 0
UseElevator: 0
Bot10:
DistanceTraveled: 11684.339983716885
DistanceEstimated: 10143
NumberOfPickups: 113
NumberOfSetdowns: 112
NumCollisions: 0
TotalTimeMoving: 16185.843416384048
None: 0.42
ParkPod: 6093.386069651483
RepositionPod: 0
Insert: 0
Extract: 16008.185814842054
Rest: 6476.443639625361
PickupPod: 456.55701319018726
SetdownPod: 452.4167617640809
GetItems: 0
PutItems: 2874.491335409155
Rest: 3846.767232940704
Move: 20948.203180814773
Evade: 0
UseElevator: 0
Bot11:
DistanceTraveled: 10536.00000000022
DistanceEstimated: 8965
NumberOfPickups: 132
NumberOfSetdowns: 131
NumCollisions: 0
TotalTimeMoving: 16151.944047354622
None: 0.42
ParkPod: 6576.847007026235
RepositionPod: 0
Insert: 0
Extract: 17700.3168564078
Rest: 4332.205332472064
PickupPod: 532.8876184239509
SetdownPod: 529.1468181538695
GetItems: 0
PutItems: 3557.7648042636965
Rest: 2461.136161018001
Move: 21528.853794046583
Evade: 0
UseElevator: 0
Bot12:
DistanceTraveled: 11346.13787540127
DistanceEstimated: 9980
NumberOfPickups: 126
NumberOfSetdowns: 126
NumCollisions: 0
TotalTimeMoving: 15791.017822879665
None: 0.42
ParkPod: 5819.951990069211
RepositionPod: 0
Insert: 5322.521699601726
Extract: 13177.859757848923
Rest: 4304.404189758292
PickupPod: 508.86197117775316
SetdownPod: 508.76215762392684
GetItems: 1977.386275512633
PutItems: 2653.48006904062
Rest: 2420.8165777993113
Move: 20555.850586123906
Evade: 0
UseElevator: 0
Bot13:
DistanceTraveled: 10855.00000000017
DistanceEstimated: 9419
NumberOfPickups: 131
NumberOfSetdowns: 131
NumCollisions: 0
TotalTimeMoving: 16177.324588831747
None: 0.42
ParkPod: 6382.603285079652
RepositionPod: 0
Insert: 0
Extract: 17185.327647413236
Rest: 5037.101267582769
PickupPod: 528.9026894233823
SetdownPod: 528.7578477909374
