#TimeStamp;TripTime;Type
36;13;O
39;12;O
40;15;O
46;29;O
48;37;O
61;31;I
63;35;O
64;42;O
65;31;I
68;42;I
69;39;O
74;43;I
86;61;O
87;47;O
88;50;O
94;65;O
95;58;O
96;51;I
99;56;I
99;69;O
102;68;O
109;64;O
122;60;I
123;83;O
124;91;I
139;35;O
142;36;O
150;21;O
172;26;O
184;33;O
186;37;I
209;28;O
210;29;O
238;45;O
263;36;O
269;25;O
311;38;O
313;66;I
316;47;I
317;48;I
321;46;I
321;46;O
327;34;O
329;39;O
341;22;O
343;26;O
357;42;O
366;17;O
371;18;O
378;38;O
384;31;O
393;30;O
399;46;I
404;28;O
409;26;O
412;74;I
415;54;I
418;69;O
431;70;I
443;25;O
448;35;O
471;52;O
486;31;O
491;44;O
510;6;O
530;36;O
545;25;O
545;71;I
547;53;I
561;60;I
569;36;O
571;39;O
575;38;O
577;73;I
579;28;O
586;35;O
596;50;O
607;47;O
618;67;O
632;42;I
633;66;I
648;31;O
656;38;O
656;45;I
667;23;O
691;75;I
707;41;O
707;18;O
712;32;O
715;32;O
731;38;I
756;38;O
764;43;O
765;46;I
769;30;O
772;47;I
780;56;O
798;55;O
818;34;O
833;62;O
844;35;O
844;77;I
858;33;O
861;54;O
862;31;I
863;49;I
873;56;I
886;42;O
899;32;O
902;60;I
908;36;O
910;58;O
917;34;O
918;60;O
942;22;O
958;11;O
969;39;O
973;59;I
981;39;O
981;37;O
981;39;I
992;26;O
1000;60;I
1001;49;I
1004;37;O
1011;7;O
1029;34;O
1036;29;I
1037;34;O
1049;38;O
1054;26;O
1073;25;O
1083;27;O
1084;50;I
1089;42;I
1092;43;O
1107;42;O
1118;58;I
1129;38;O
1147;38;O
1150;35;O
1156;65;I
1161;30;I
1161;46;O
1163;25;O
1175;34;O
1179;37;O
1192;44;I
1204;26;O
1213;38;O
1218;18;O
1223;56;I
1227;35;O
1234;24;O
1240;62;O
1250;38;O
1268;50;O
1270;42;I
1274;35;O
1289;33;I
1295;43;O
1316;58;O
1327;78;I
1336;64;I
1340;36;O
1356;34;O
1359;37;O
1372;57;O
1374;37;O
1383;42;O
1387;56;I
1394;47;O
1397;72;I
1397;41;O
1401;44;I
1407;42;O
1415;45;I
1427;18;O
1466;34;O
1477;38;O
1480;42;O
1482;66;I
1486;41;O
1503;29;O
1510;36;O
1513;72;I
1530;48;O
1545;49;I
1550;33;O
1552;55;O
1556;61;I
1559;32;O
1567;46;O
1580;35;O
1580;29;I
1587;55;I
1588;28;O
1589;66;I
1591;41;O
1602;38;O
1616;71;O
1616;33;I
1626;83;O
1626;39;O
1627;31;O
1652;29;O
1652;27;O
1657;82;I
1670;38;O
1680;38;O
1690;27;O
1697;57;I
1699;61;O
1704;31;O
1706;83;O
1715;24;O
1719;49;I
1724;44;O
1733;29;O
1735;34;O
1765;30;O
1766;43;O
1776;16;O
1782;41;O
1784;20;I
1784;41;I
1799;59;O
1812;61;O
1821;40;O
1823;78;I
1843;46;O
1860;72;O
1860;44;O
1864;34;I
1882;90;I
1883;57;O
1887;36;O
1899;29;O
1901;27;O
1902;6;O
1906;59;I
1906;53;O
1917;56;I
1921;36;O
1922;19;O
1934;64;O
1941;58;O
1944;52;O
1960;7;O
1963;44;I
1966;32;O
1979;32;O
1984;91;I
1992;66;I
1996;54;I
2000;24;O
2019;37;O
2035;43;O
2035;33;O
2048;18;O
2049;43;I
2063;28;I
2070;40;O
2071;21;I
2079;16;O
2082;79;O
2083;45;O
2094;73;I
2095;24;O
2097;61;O
2108;23;O
2124;59;O
2137;35;O
2144;25;I
2156;75;O
2157;59;O
2161;23;O
2162;57;O
2170;37;O
2196;49;I
2204;68;I
2204;46;I
2224;24;O
2227;43;I
2260;38;O
2264;64;O
2268;64;O
2277;40;I
2281;56;O
2290;56;I
2296;29;O
2304;49;O
2305;33;O
2307;58;I
2320;45;O
2322;59;I
2328;81;O
2351;34;O
2355;38;O
2365;39;O
2373;46;I
2383;48;O
2391;34;I
2393;43;O
2405;47;I
2415;52;O
2419;53;O
2422;49;O
2425;37;O
2438;71;I
2457;40;I
2463;38;O
2469;36;O
2470;43;O
2471;34;O
2479;43;O
2500;19;O
2513;58;O
2514;61;I
2520;55;O
2534;45;O
2537;80;I
2551;51;O
2566;33;O
2570;28;O
2574;50;O
2583;71;I
2587;43;O
2589;57;I
2590;30;O
2596;46;I
2612;32;O
2624;35;O
2644;29;O
2646;19;O
2646;51;O
2662;64;I
2665;68;I
2666;64;O
2667;49;I
2673;39;O
2674;34;O
2679;16;O
2693;30;O
2701;18;O
2722;44;O
2735;44;O
2741;84;I
2742;55;I
2761;25;I
2768;52;O
2772;29;I
2776;47;O
2792;31;O
2792;23;O
2801;56;I
2814;25;O
2818;67;O
2819;57;I
2820;41;O
2825;35;I
2827;84;O
2828;60;O
2837;50;O
2845;25;O
2859;41;O
2861;59;I
2873;58;I
2878;33;O
2880;33;O
2881;64;O
2889;39;O
2910;7;O
2934;52;O
2952;39;I
2966;74;O
2967;35;O
2970;45;I
2976;15;O
2983;55;O
2987;29;I
2992;69;O
2996;67;I
3001;27;O
3003;47;O
3040;34;I
3041;22;O
3043;59;O
3049;64;O
3050;47;I
3058;15;O
3078;96;I
3087;44;O
3106;38;O
3120;104;I
3123;18;O
3127;44;O
3137;39;O
3140;46;O
3148;53;O
3151;7;I
3160;36;O
3163;32;I
3166;78;I
3169;23;O
3173;57;I
3174;64;O
3175;29;O
3177;87;I
3186;59;O
3213;27;O
3220;46;O
3227;54;O
3229;45;O
3250;17;O
3260;34;I
3280;28;O
3281;31;I
3282;65;I
3289;13;O
3292;38;O
3308;74;O
3309;53;O
3318;70;I
3320;35;O
3323;51;O
3325;45;O
3332;31;O
3353;55;I
3366;76;I
3369;97;O
3374;66;O
3376;47;I
3379;55;O
3383;50;O
3386;44;O
3389;24;O
3407;32;O
3415;57;O
3417;62;I
3424;40;O
3434;53;I
3437;54;O
3439;51;O
3440;42;I
3465;34;O
3502;50;I
3511;62;I
3518;69;O
3519;81;I
3520;59;O
3532;37;O
3539;7;O
3543;23;O
3559;24;O
3559;19;O
3576;40;I
3578;29;O
3583;113;O
3586;21;I
3599;58;I
3601;69;I
3606;36;O
3610;59;O
3611;45;I
3612;42;O
3613;34;O
3631;26;O
3633;36;O
3664;55;O
3673;30;O
3680;42;O
3688;36;I
3690;62;I
3703;13;O
3705;41;O
3711;32;O
3712;38;O
