#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;152.38;0.09;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
59.69;162.34;4.85;PP/3.12,TA/1.52,IS/0,PS/0.31,RB/0.01,OB/0.02,RP/0
119.79;158.98;5.58;PP/3.46,TA/1.86,IS/0,PS/0.65,RB/0.01,OB/0.02,RP/0
179.98;159;6.14;PP/3.53,TA/2.3,IS/0,PS/0.79,RB/0.01,OB/0.03,RP/0
239.91;159.25;6.73;PP/3.66,TA/2.73,IS/0,PS/1.07,RB/0.01,OB/0.03,RP/0
299.94;159.57;7.25;PP/3.8,TA/3.06,IS/0,PS/1.14,RB/0.01,OB/0.03,RP/0
359.94;159.32;7.51;PP/3.99,TA/3.09,IS/0,PS/1.15,RB/0.01,OB/0.03,RP/0
419.95;159.52;8.09;PP/4.11,TA/3.51,IS/0,PS/1.2,RB/0.01,OB/0.04,RP/0
479.96;159.65;8.51;PP/4.3,TA/3.68,IS/0,PS/1.23,RB/0.01,OB/0.04,RP/0
539.96;159.96;9.02;PP/4.44,TA/4.02,IS/0,PS/1.29,RB/0.01,OB/0.05,RP/0
599.86;160.34;9.74;PP/4.74,TA/4.38,IS/0,PS/1.32,RB/0.01,OB/0.05,RP/0
659.86;158.98;10.08;PP/4.88,TA/4.54,IS/0,PS/1.38,RB/0.01,OB/0.05,RP/0
719.93;159.23;10.86;PP/5.18,TA/4.98,IS/0,PS/1.41,RB/0.01,OB/0.06,RP/0
779.97;158.92;11.64;PP/5.7,TA/5.19,IS/0,PS/1.48,RB/0.01,OB/0.07,RP/0
839.94;159.29;12.08;PP/6,TA/5.28,IS/0,PS/1.51,RB/0.01,OB/0.07,RP/0
899.98;159.57;12.58;PP/6.41,TA/5.32,IS/0,PS/1.53,RB/0.01,OB/0.07,RP/0
959.98;159.65;13.02;PP/6.62,TA/5.5,IS/0,PS/1.56,RB/0.01,OB/0.08,RP/0
1019.89;160.43;13.64;PP/6.94,TA/5.74,IS/0,PS/1.59,RB/0.01,OB/0.08,RP/0
1079.98;161.59;14.32;PP/7.5,TA/5.81,IS/0,PS/1.62,RB/0.01,OB/0.08,RP/0
1139.98;162.05;14.69;PP/7.71,TA/5.94,IS/0,PS/1.67,RB/0.01,OB/0.09,RP/0
1199.96;162.71;15.32;PP/8.09,TA/6.14,IS/0,PS/1.7,RB/0.01,OB/0.09,RP/0
1259.67;162.48;15.85;PP/8.26,TA/6.44,IS/0,PS/1.72,RB/0.01,OB/0.1,RP/0
1319.91;163.13;16.24;PP/8.53,TA/6.53,IS/0,PS/1.77,RB/0.01,OB/0.1,RP/0
1379.94;162.83;17.11;PP/9.08,TA/6.79,IS/0,PS/1.81,RB/0.01,OB/0.1,RP/0
1439.99;163.98;17.83;PP/9.65,TA/6.89,IS/0,PS/1.85,RB/0.01,OB/0.11,RP/0
1499.97;169.99;19.39;PP/11.09,TA/6.95,IS/0,PS/1.92,RB/0.01,OB/0.11,RP/0
1559.99;170.16;19.73;PP/11.3,TA/7.03,IS/0,PS/1.95,RB/0.01,OB/0.11,RP/0
1619.92;169.78;20.39;PP/11.78,TA/7.17,IS/0,PS/1.97,RB/0.01,OB/0.12,RP/0
1679.61;169.73;21.06;PP/12.21,TA/7.35,IS/0.01,PS/1.99,RB/0.01,OB/0.12,RP/0
1739.74;170.99;22.62;PP/13.39,TA/7.65,IS/0.01,PS/2.01,RB/0.01,OB/0.13,RP/0
1799.73;170.95;23.15;PP/13.7,TA/7.82,IS/0.01,PS/2.08,RB/0.01,OB/0.13,RP/0
