#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;123.75;0.11;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
59.96;165.08;30.12;PP/28,TA/1.68,IS/0.01,PS/0.39,RB/0.01,OB/0.03,RP/0
119.99;166.82;34.39;PP/31.97,TA/1.87,IS/0.01,PS/0.59,RB/0.01,OB/0.03,RP/0
179.93;166.88;34.67;PP/32.03,TA/2.04,IS/0.01,PS/0.75,RB/0.01,OB/0.03,RP/0
239.8;166.81;34.76;PP/32.06,TA/2.06,IS/0.01,PS/0.76,RB/0.01,OB/0.04,RP/0
299.89;166.71;35.31;PP/32.2,TA/2.4,IS/0.01,PS/0.77,RB/0.01,OB/0.04,RP/0
359.68;166.77;36.28;PP/32.43,TA/3.07,IS/0.01,PS/0.78,RB/0.01,OB/0.05,RP/0
419.86;167.15;37.25;PP/32.71,TA/3.69,IS/0.01,PS/1.18,RB/0.01,OB/0.06,RP/0
479.65;167.59;38.14;PP/33.04,TA/4.17,IS/0.01,PS/1.33,RB/0.01,OB/0.06,RP/0
539.99;167.86;38.79;PP/33.18,TA/4.62,IS/0.01,PS/1.36,RB/0.01,OB/0.07,RP/0
599.98;167.95;39.1;PP/33.29,TA/4.77,IS/0.01,PS/1.37,RB/0.01,OB/0.07,RP/0
660;168.09;39.71;PP/33.53,TA/5.06,IS/0.01,PS/1.39,RB/0.01,OB/0.08,RP/0
719.98;168.34;40.09;PP/33.65,TA/5.26,IS/0.01,PS/1.44,RB/0.01,OB/0.09,RP/0
779.85;168.74;40.65;PP/33.84,TA/5.55,IS/0.01,PS/1.5,RB/0.01,OB/0.1,RP/0
839.96;168.67;41.31;PP/34.08,TA/5.91,IS/0.01,PS/1.54,RB/0.01,OB/0.1,RP/0
899.94;168.77;41.44;PP/34.12,TA/5.95,IS/0.01,PS/1.54,RB/0.01,OB/0.11,RP/0
959.71;168.86;41.94;PP/34.21,TA/6.29,IS/0.01,PS/1.55,RB/0.01,OB/0.11,RP/0
1019.84;169.74;43.11;PP/34.99,TA/6.61,IS/0.01,PS/1.58,RB/0.01,OB/0.12,RP/0
1079.96;169.86;43.71;PP/35.3,TA/6.8,IS/0.01,PS/1.67,RB/0.01,OB/0.13,RP/0
1140;168.76;44.59;PP/35.8,TA/7.11,IS/0.01,PS/1.7,RB/0.02,OB/0.14,RP/0
1199.94;168.7;45.1;PP/35.98,TA/7.36,IS/0.01,PS/1.74,RB/0.02,OB/0.14,RP/0
1259.73;168.76;45.54;PP/36.12,TA/7.6,IS/0.01,PS/1.76,RB/0.02,OB/0.15,RP/0
1319.67;168.84;45.69;PP/36.18,TA/7.63,IS/0.01,PS/1.78,RB/0.02,OB/0.16,RP/0
1380;169.04;46.25;PP/36.42,TA/7.88,IS/0.01,PS/1.84,RB/0.02,OB/0.16,RP/0
1439.93;169.48;47.06;PP/37,TA/8.03,IS/0.01,PS/1.85,RB/0.02,OB/0.17,RP/0
1499.9;169.52;47.44;PP/37.17,TA/8.19,IS/0.01,PS/1.87,RB/0.02,OB/0.17,RP/0
