#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;640;0;0;0;0;0;0;0;0;0
599.75;0.7;640;0;0;0;0;0;0;0;0;0
1199.9;0.7;640;0;0;0;0;0;0;0;0;0
1799.64;0.7;640;0;0;0;0;0;0;0;0;0
2399.88;0.7;640;0;0;0;0;0;0;0;0;0
2999.86;0.7;640;0;0;0;0;0;0;0;0;0
3599.89;0.7;640;0;0;0;0;0;0;0;0;0
4199.76;0.69;640;0;0;0;0;0;0;0;0;0
4799.72;0.69;640;0;0;0;0;0;0;0;0;0
5399.86;0.69;640;0;0;0;0;0;0;0;0;0
5999.59;0.69;640;0;0;0;0;0;0;0;0;0
6599.98;0.69;640;0;0;0;0;0;0;0;0;0
7199.96;0.69;640;0;0;0;0;0;0;0;0;0
7799.89;0.69;640;0;0;0;0;0;0;0;0;0
8399.59;0.69;640;0;0;0;0;0;0;0;0;0
8999.85;0.69;640;0;0;0;0;0;0;0;0;0
9599.83;0.69;640;0;0;0;0;0;0;0;0;0
10199.65;0.69;640;0;0;0;0;0;0;0;0;0
10799.93;0.69;640;0;0;0;0;0;0;0;0;0
11399.95;0.69;640;0;0;0;0;0;0;0;0;0
11999.63;0.69;640;0;0;0;0;0;0;0;0;0
12599.91;0.69;640;0;0;0;0;0;0;0;0;0
13199.72;0.69;640;0;0;0;0;0;0;0;0;0
13799.69;0.69;640;0;0;0;0;0;0;0;0;0
14399.86;0.68;640;0;0;0;0;0;0;0;0;0
14999.96;0.68;640;0;0;0;0;0;0;0;0;0
15599.95;0.68;640;0;0;0;0;0;0;0;0;0
16199.94;0.68;640;0;0;0;0;0;0;0;0;0
16799.82;0.68;640;0;0;0;0;0;0;0;0;0
17399.91;0.68;640;0;0;0;0;0;0;0;0;0
17999.95;0.68;640;0;0;0;0;0;0;0;0;0
18599.88;0.68;640;0;0;0;0;0;0;0;0;0
19199.91;0.68;640;0;0;0;0;0;0;0;0;0
19799.79;0.68;640;0;0;0;0;0;0;0;0;0
20399.9;0.68;640;0;0;0;0;0;0;0;0;0
20999.68;0.68;640;0;0;0;0;0;0;0;0;0
21599.99;0.68;640;0;0;0;0;0;0;0;0;0
22199.58;0.68;640;0;0;0;0;0;0;0;0;0
22799.79;0.68;640;0;0;0;0;0;0;0;0;0
23399.98;0.68;640;0;0;0;0;0;0;0;0;0
23999.83;0.67;640;0;0;0;0;0;0;0;0;0
24599.91;0.67;640;0;0;0;0;0;0;0;0;0
25199.73;0.67;640;0;0;0;0;0;0;0;0;0
25799.79;0.67;640;0;0;0;0;0;0;0;0;0
26399.97;0.67;640;0;0;0;0;0;0;0;0;0
26999.68;0.67;640;0;0;0;0;0;0;0;0;0
27599.81;0.67;640;0;0;0;0;0;0;0;0;0
28199.79;0.67;640;0;0;0;0;0;0;0;0;0
28799.82;0.67;640;0;0;0;0;0;0;0;0;0
