#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;218.57;0.05;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.85;168.64;13.37;PP/11.35,TA/1.84,IS/0,PS/0.4,RB/0.01,OB/0.01,RP/0
119.76;170.15;16.53;PP/14.01,TA/2.27,IS/0,PS/0.83,RB/0.01,OB/0.02,RP/0
179.84;170.08;17.44;PP/14.13,TA/3.01,IS/0,PS/1.02,RB/0.01,OB/0.02,RP/0
239.66;170.58;18.5;PP/14.45,TA/3.69,IS/0,PS/1.41,RB/0.01,OB/0.03,RP/0
299.9;170.32;19.25;PP/14.8,TA/4.03,IS/0,PS/1.47,RB/0.01,OB/0.03,RP/0
359.84;173.26;20.53;PP/15.31,TA/4.72,IS/0,PS/1.5,RB/0.01,OB/0.04,RP/0
419.9;172.2;21.52;PP/15.95,TA/5.01,IS/0,PS/1.54,RB/0.01,OB/0.04,RP/0
479.85;172.2;22.14;PP/16.32,TA/5.19,IS/0,PS/1.62,RB/0.01,OB/0.05,RP/0
539.78;172.87;22.76;PP/16.72,TA/5.35,IS/0,PS/1.67,RB/0.01,OB/0.05,RP/0
599.77;172.52;23.79;PP/17.13,TA/5.9,IS/0,PS/1.72,RB/0.01,OB/0.06,RP/0
659.91;174.5;25.12;PP/18.19,TA/6.09,IS/0,PS/1.82,RB/0.01,OB/0.06,RP/0
719.95;175.77;25.74;PP/18.48,TA/6.37,IS/0,PS/1.84,RB/0.01,OB/0.07,RP/0
779.84;174.92;26.73;PP/18.91,TA/6.85,IS/0,PS/1.93,RB/0.01,OB/0.07,RP/0
839.98;176.16;27.55;PP/19.43,TA/7.09,IS/0,PS/1.96,RB/0.01,OB/0.08,RP/0
899.99;176.62;28.53;PP/20.02,TA/7.42,IS/0,PS/2.01,RB/0.01,OB/0.08,RP/0
959.68;176.39;29;PP/20.25,TA/7.6,IS/0,PS/2.07,RB/0.01,OB/0.09,RP/0
1019.97;177.11;29.94;PP/20.7,TA/8.02,IS/0,PS/2.11,RB/0.01,OB/0.09,RP/0
1080;181.1;31.27;PP/21.86,TA/8.12,IS/0,PS/2.16,RB/0.01,OB/0.1,RP/0
1139.79;178.18;32.28;PP/22.63,TA/8.29,IS/0,PS/2.22,RB/0.01,OB/0.1,RP/0
1199.92;188.79;33.3;PP/23.36,TA/8.5,IS/0,PS/2.27,RB/0.01,OB/0.1,RP/0
1259.73;186.86;34.02;PP/23.78,TA/8.74,IS/0.01,PS/2.32,RB/0.01,OB/0.11,RP/0
1319.7;186.12;34.89;PP/24.39,TA/8.94,IS/0.01,PS/2.39,RB/0.01,OB/0.12,RP/0
1379.74;185.81;35.5;PP/24.8,TA/9.06,IS/0.01,PS/2.49,RB/0.01,OB/0.12,RP/0
1439.59;181.77;37.69;PP/26.77,TA/9.23,IS/0.01,PS/2.56,RB/0.01,OB/0.13,RP/0
1499.59;183.01;38.79;PP/27.45,TA/9.57,IS/0.01,PS/2.62,RB/0.01,OB/0.13,RP/0
1559.9;183.11;40.13;PP/28.6,TA/9.7,IS/0.01,PS/2.68,RB/0.01,OB/0.14,RP/0
1619.97;184.9;40.61;PP/28.91,TA/9.8,IS/0.01,PS/2.7,RB/0.01,OB/0.14,RP/0
1679.98;193.91;41.36;PP/29.44,TA/9.95,IS/0.01,PS/2.76,RB/0.01,OB/0.15,RP/0
1739.79;189.52;43.26;PP/31.11,TA/10.11,IS/0.01,PS/2.79,RB/0.01,OB/0.15,RP/0
1799.88;189.94;44.08;PP/31.7,TA/10.26,IS/0.01,PS/2.86,RB/0.01,OB/0.16,RP/0
1859.96;244.91;45.99;PP/33.33,TA/10.46,IS/0.01,PS/2.88,RB/0.01,OB/0.16,RP/0
1919.78;243.26;47.4;PP/34.49,TA/10.63,IS/0.01,PS/2.95,RB/0.01,OB/0.17,RP/0
1979.95;235.15;48.75;PP/35.48,TA/10.92,IS/0.01,PS/3.02,RB/0.01,OB/0.17,RP/0
2039.98;230.69;50.38;PP/36.96,TA/10.99,IS/0.01,PS/3.03,RB/0.01,OB/0.18,RP/0
2099.73;223.26;51.1;PP/37.43,TA/11.17,IS/0.01,PS/3.07,RB/0.01,OB/0.18,RP/0
2159.89;222.35;51.98;PP/37.97,TA/11.46,IS/0.01,PS/3.16,RB/0.01,OB/0.18,RP/0
2219.84;207.39;55.33;PP/41.05,TA/11.65,IS/0.01,PS/3.19,RB/0.01,OB/0.19,RP/0
2280;209.4;56.15;PP/41.73,TA/11.72,IS/0.01,PS/3.21,RB/0.01,OB/0.19,RP/0
2339.96;208.95;56.78;PP/42.02,TA/12,IS/0.01,PS/3.22,RB/0.01,OB/0.2,RP/0
2400;208.21;57.5;PP/42.5,TA/12.18,IS/0.01,PS/3.28,RB/0.01,OB/0.2,RP/0
2459.87;208.14;58.05;PP/42.74,TA/12.42,IS/0.01,PS/3.3,RB/0.01,OB/0.21,RP/0
2520;208.08;58.86;PP/43.39,TA/12.52,IS/0.01,PS/3.34,RB/0.02,OB/0.21,RP/0
2579.99;208.11;60.14;PP/44.45,TA/12.65,IS/0.01,PS/3.37,RB/0.02,OB/0.22,RP/0
2639.76;220.95;66.31;PP/50.49,TA/12.72,IS/0.01,PS/3.39,RB/0.02,OB/0.22,RP/0
2699.96;218.65;67.5;PP/51.43,TA/12.91,IS/0.01,PS/3.45,RB/0.02,OB/0.22,RP/0
2759.72;218.79;68.61;PP/52.37,TA/13,IS/0.01,PS/3.47,RB/0.02,OB/0.23,RP/0
2819.79;226.77;69.47;PP/53.04,TA/13.11,IS/0.01,PS/3.53,RB/0.02,OB/0.23,RP/0
2879.76;225.45;70.1;PP/53.48,TA/13.24,IS/0.01,PS/3.55,RB/0.02,OB/0.24,RP/0
2939.82;267.71;72.34;PP/55.44,TA/13.45,IS/0.01,PS/3.61,RB/0.02,OB/0.24,RP/0
2999.6;263.88;72.93;PP/55.89,TA/13.53,IS/0.01,PS/3.65,RB/0.02,OB/0.25,RP/0
