#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
61.98;3;61.98;61.98;-1738.02
74.12;1;74.12;74.12;-1725.88
84;1;84;21.72;-7116
86.93;2;86.93;86.93;-1713.07
88.86;0;88.86;26.58;-7111.14
96.62;2;96.62;20.77;-7103.38
106.08;0;106.08;106.08;-1693.92
110.39;1;110.39;110.39;-1689.61
112.21;3;112.21;49.93;-7087.79
116;0;116;20.09;-7084
120.45;1;120.45;36.12;-1679.55
122.48;3;22.79;22.75;-7177.21
126.5;0;126.5;20.33;-7073.5
130.99;1;130.99;31.3;-7069.01
134.02;2;134.02;19.4;-1665.98
135.02;3;135.02;135.02;-1664.98
136.65;0;136.65;20.43;-7063.35
141.15;1;141.15;30.58;-7058.85
144.8;3;144.8;144.8;-1655.2
146.13;2;146.13;146.13;-1653.87
151.51;1;151.51;30.9;-7048.49
156.56;2;156.56;156.56;-1643.44
163.75;1;163.75;163.75;-1636.25
165.42;3;165.42;40.76;-7034.58
170.38;0;170.38;170.38;-1629.62
173.85;1;173.85;19.05;-7026.15
175.63;3;175.63;40.56;-7024.37
185.77;3;185.77;40.58;-7014.23
190.57;0;190.57;40.87;-1609.43
195.48;1;195.48;195.48;-1604.52
197.79;2;197.79;41.13;-7002.21
207.98;2;207.98;38.22;-6992.02
208.02;3;208.02;19.09;-6991.98
210.94;0;148.66;40.23;-7051.34
215.77;1;215.77;40.92;-6984.23
218.27;2;218.27;20.32;-6981.73
219.66;3;219.66;219.66;-1580.34
221.07;0;104.85;30.27;-7095.15
225.86;1;225.86;30.23;-6974.14
228.15;2;228.15;20.12;-6971.85
229.72;3;132.69;54.05;-1667.31
232.81;0;232.81;232.81;-1567.19
238.56;2;238.56;20.24;-6961.44
239.43;3;239.43;30.41;-6960.57
243.03;0;243.03;19.09;-6956.97
248.53;1;248.53;96.92;-1551.47
248.58;2;96.96;20.22;-7103.04
249.95;3;249.95;30.25;-6950.05
253.44;0;253.44;20.58;-6946.56
259.02;2;102.36;20.24;-7097.64
261.97;3;261.97;139.31;-1538.03
268.86;1;268.86;94.94;-6931.14
270.58;2;270.58;173.55;-1529.42
274.15;0;274.15;274.15;-1525.85
280.82;2;280.82;18.8;-6919.18
281.94;3;28.46;28.04;-7171.54
291.03;2;176.4;20.14;-7023.6
298.91;1;298.91;60.14;-6901.09
301.06;2;82.75;20.13;-7117.25
304.91;0;198.74;51.43;-7001.26
309.11;1;309.11;60.53;-6890.89
311.04;3;311.04;125.22;-6888.96
312.58;2;312.58;166.34;-6887.42
316.74;0;316.74;180.04;-6883.26
319.52;1;319.52;50.62;-6880.48
327.03;0;327.03;105.86;-6872.97
329.7;1;90.92;30.64;-7109.08
330.98;3;330.98;80.99;-6869.02
342.51;2;342.51;40.84;-6857.49
351.42;1;351.42;210.23;-1448.58
353.05;2;353.05;40.43;-6846.95
355.71;3;355.71;115.87;-1444.29
356.91;0;103.01;82.42;-7096.99
364.74;2;364.74;364.74;-1435.26
370.33;1;370.33;144.1;-6829.67
374.62;2;199.78;73.37;-1600.22
375.98;3;221.19;27.86;-6978.81
377.05;0;292.72;72.09;-6907.28
380.41;1;121.33;60.85;-7078.67
385.33;2;385.33;31.73;-6814.67
387.34;0;387.34;79.39;-6812.66
388.24;3;388.24;106.18;-6811.76
397.17;2;397.17;138.09;-6802.83
410.59;1;148.58;49.51;-7051.42
418.68;3;418.68;41.36;-6781.32
428.63;3;258.87;40.34;-6941.13
432.29;1;432.29;102.48;-1367.71
440.04;3;440.04;128.96;-1359.96
442.28;1;442.28;21;-6757.72
449.9;2;167.84;74.98;-1632.16
470.03;2;470.03;84.66;-6729.97
472.19;3;472.19;141;-6727.81
480.51;2;480.51;41.45;-6719.49
482.2;3;482.2;105.88;-6717.8
484.97;0;484.97;127.84;-6715.03
490.54;2;490.54;40.5;-6709.46
491.2;1;113.88;41.16;-1686.12
492.43;3;492.43;63.64;-6707.57
495.06;0;495.06;28.07;-6704.94
500.63;2;302.68;30.5;-6897.32
502.2;3;502.2;39.63;-6697.8
503.02;1;503.02;122.44;-6696.98
510.63;2;202.68;30.07;-6997.32
512.64;3;512.64;40.41;-6687.36
513.16;1;84.38;20.66;-7115.62
516.3;0;516.3;189.2;-6683.7
526.9;0;331.28;149.58;-6868.72
527.78;1;527.78;85.34;-1272.22
531.65;2;531.65;178.33;-6668.35
536.74;0;188.61;149.35;-7011.39
537.74;1;537.74;20.82;-6662.26
538.58;3;538.58;98.32;-6661.42
547.09;0;547.09;51.98;-1252.91
548.22;1;98.18;20.19;-7101.82
557.22;0;179.9;61.72;-1620.1
558.62;1;63.12;20.51;-7136.88
558.91;3;558.91;56.36;-6641.09
567.14;0;567.14;50.62;-6632.86
568.59;2;568.59;171.07;-6631.41
569.63;1;569.63;158.98;-1230.37
577.52;0;577.52;50.57;-6622.48
579;3;68.22;50.97;-1731.78
589.09;3;214.17;50.47;-6985.83
599.07;2;350.49;50.8;-1449.51
599.4;3;42.13;40.35;-7157.87
599.52;1;366.66;40.83;-6833.34
609.51;3;50.82;30.42;-7149.18
611.21;2;611.21;110.47;-6588.79
621.22;2;621.22;110.44;-1178.78
624.01;1;624.01;110.76;-6575.99
631.11;2;631.11;99.1;-1168.89
639.11;3;639.11;146.61;-6560.89
641.51;0;641.51;94.31;-1158.49
644.04;1;290.72;31.12;-6909.28
649.51;3;649.51;136.81;-6550.49
651.51;2;159.01;48.64;-7040.99
651.56;0;81.72;20.16;-1718.28
661.87;0;661.87;20.32;-6538.13
669.51;3;669.51;40.57;-6530.49
675.99;0;675.99;118.72;-6524.01
679.64;3;679.64;40.48;-6520.36
681.12;1;681.12;329.65;-6518.88
691.03;3;218.8;91.56;-1581.2
696.09;0;575.47;27.04;-6624.53
697.51;2;697.51;98.4;-6502.49
701.23;1;701.23;56.88;-6498.77
711.31;1;711.31;38.37;-6488.69
717.76;2;717.76;86.36;-6482.24
721.14;3;610.57;111.58;-6589.43
721.48;1;51.81;40.32;-7148.19
728.03;2;728.03;76.47;-6471.97
738.03;2;46.91;46.86;-7153.09
738.32;1;738.32;138.43;-6461.68
747.83;2;26.06;25.89;-1773.94
759.25;2;538.08;137.96;-1261.92
760.41;1;760.41;17.67;-6439.59
761.2;3;761.2;80.04;-6438.8
763.54;0;763.54;101.62;-6436.46
771.25;3;771.25;80.13;-6428.75
781.44;3;685.53;60.26;-6514.47
791.71;3;691.97;30.47;-6508.03
795.73;0;625.02;228.42;-6574.98
800;2;800;82.11;-6400
803.32;1;803.32;233.48;-6396.68
806.96;0;806.96;110.83;-6393.04
810.16;2;315.05;18.68;-6884.95
813.58;3;813.58;143.91;-6386.42
817.34;0;817.34;21.14;-6382.66
827.42;0;827.42;20.09;-6372.58
829.02;2;829.02;90.88;-6370.98
833.72;3;30.35;30.31;-1769.65
839.07;0;312.12;261.5;-1487.88
839.07;2;702.37;90.88;-1097.63
846.02;3;484.93;166.3;-6715.07
849.77;0;311.66;85.95;-1488.34
849.77;2;675.85;90.29;-1124.15
853.43;1;853.43;61.23;-6346.57
856.13;3;706.43;74.53;-6493.57
860;2;508.53;49.8;-1291.47
863.8;1;264.33;60.43;-6935.67
869.97;0;869.97;40.73;-6330.03
870.28;2;271.18;48.71;-6928.82
873.88;1;131.15;20.41;-7068.85
876.23;3;876.23;39.85;-6323.77
880.23;0;560.66;40.79;-6639.34
880.44;2;277.56;51.2;-6922.44
883.6;1;49.55;19.71;-7150.45
886.42;3;886.42;40.36;-6313.58
890.36;0;209.2;40.5;-6990.8
891.12;2;98.92;51.67;-7101.08
895.83;1;382.57;184.36;-6817.43
896.52;3;597.46;40.32;-6602.54
906.36;3;158.18;30.09;-7041.82
911.88;0;238.93;115.92;-1561.07
917.72;3;643.23;125.81;-1156.77
927.94;3;927.94;31.38;-6272.06
938.99;1;938.99;200.54;-6261.01
940;3;411.97;105.95;-1388.03
942;0;146.05;114.54;-7053.95
945.46;2;945.46;85.26;-6254.54
972.01;0;972.01;80.85;-6227.99
982.22;0;982.22;70.3;-6217.78
992.35;0;992.35;50.3;-6207.65
994.97;3;994.97;88.37;-6205.03
995.9;1;995.9;274.14;-6204.1
1003.06;0;1003.06;30.82;-6196.94
1018.65;2;1018.65;148.04;-6181.35
1024.86;0;1024.86;21.74;-775.14
1027.55;3;1027.55;99.56;-6172.45
1029.04;2;416.12;137.88;-1383.88
1034.87;0;1034.87;23.45;-6165.13
1037.59;3;1037.59;42.38;-6162.41
1039.06;2;558.5;27.64;-6641.5
1039.53;1;1039.53;155.54;-760.47
1047.84;3;55.14;29.15;-7144.86
1049.04;2;501.84;30.34;-6698.16
1049.52;1;1049.52;153.29;-6150.48
1056.15;0;817.38;21.2;-982.62
1059.48;2;428.07;30.36;-6771.93
1059.73;1;1059.73;30.62;-6140.27
1067.73;0;1005.45;187.44;-794.55
1069.66;2;213.47;30.42;-6986.53
1069.71;1;30.46;30.09;-7169.54
1077.61;0;931.37;20.69;-6268.63
1077.61;3;248.37;159.84;-6951.63
1079.54;2;83.59;30.24;-7116.41
1085.49;1;1085.49;146.45;-714.51
1088.17;0;707.59;20.35;-6492.41
1091.1;2;163.11;145.38;-1636.89
1098.59;0;337.35;20.65;-6862.65
1101.15;2;1101.15;31.44;-6098.85
1108.1;3;254.63;40.29;-6945.37
1109.94;0;756.34;219.53;-6443.66
1115.74;1;1115.74;45.88;-6084.26
1121.02;2;73.09;41.02;-7126.91
1121.94;3;1121.94;84.3;-6078.06
1129.91;0;613.39;137.21;-6586.61
1143.19;2;1143.19;262.35;-6056.81
1149.93;0;1149.93;49.67;-6050.07
1153.53;2;822.35;31.55;-6377.65
1157.44;1;239.67;38.88;-6960.33
1157.51;3;1157.51;109.59;-6042.49
1160;0;1160;50.02;-6040
1165.55;2;1165.55;85.69;-6034.45
1169.12;1;323.06;173.18;-1476.94
1170.6;0;230.55;40.55;-6969.45
1177.75;3;99.8;29.06;-1700.2
1188.04;3;745.6;30.42;-6454.4
1190.65;0;110.65;40.56;-7089.35
1200.96;0;78.98;40.77;-7121.02
1211.14;0;20.11;20.06;-7179.89
1213.1;1;1213.1;127.57;-5986.9
1218.27;2;1218.27;117.06;-5981.73
1219.8;3;523.66;31.02;-6676.34
1221.14;0;30.06;20.06;-7169.94
1233.37;0;964.47;176.87;-835.53
1234.74;3;1234.74;126.53;-565.26
1248.51;2;229.81;38.75;-6970.19
1249.17;1;617.77;189.35;-1182.23
1254.92;3;146.71;30.92;-7053.29
1260;2;1069.2;106.43;-6130.8
1264.72;0;261.59;166.08;-6938.41
1265.95;3;1265.95;325.9;-5934.05
1276;3;154.02;18.99;-7045.98
1284.87;0;35.66;35.55;-7164.34
1286.74;3;73.6;20.4;-7126.4
1288.54;2;1143.34;122.61;-6056.66
1295.3;0;28.96;28.92;-7171.04
1298.53;2;1298.53;49.89;-5901.47
1306.45;0;238.63;115.41;-1561.37
1307.2;3;1080.97;119.12;-719.03
1317.62;1;426.46;104.48;-6773.54
1326.74;0;1326.74;93.32;-473.26
1327.79;1;488.35;78.58;-1311.65
1332.12;2;1332.12;210.86;-5867.88
1337.82;1;116.42;51.04;-7083.58
1342.54;2;1040.87;19.63;-6159.13
1352.63;2;341.22;20.28;-6858.78
1357.86;0;1295.59;136.46;-5904.41
1360.01;1;1174.19;190.68;-6025.81
1364.01;2;1364.01;103.94;-5835.99
1378.94;3;529.07;92.15;-6670.93
1380.39;1;146.97;37.73;-7053.03
1390.38;0;1390.38;95.03;-5809.62
1391.51;1;1391.51;275.55;-5808.49
1395.39;2;1395.39;106.81;-5804.61
1398.95;3;737.03;46.21;-6462.97
1405.5;2;1181.55;52.75;-6018.45
1411.7;1;1035.38;31.26;-6164.62
1414.7;0;1414.7;107.98;-5785.3
1422.34;3;1422.34;300.36;-377.66
1424.13;1;1111.51;96.13;-6088.49
1432.45;3;1432.45;177.49;-5767.55
1441.95;0;1441.95;115.17;-358.05
1447.92;2;1142.96;83.87;-6057.04
1452.1;0;1452.1;93.86;-5747.9
1454.85;3;297.24;147.49;-1502.76
1482.16;0;570.24;59.59;-6629.76
1484.99;3;968.08;62.42;-6231.92
1490.15;2;1314.48;191.37;-5885.52
1494.71;1;162.36;156.66;-1637.64
1495.61;3;1495.61;62.99;-5704.39
1500.51;2;147.77;94.95;-1652.23
1504.84;1;303.76;113.28;-1496.24
1505.6;3;599;60.77;-6601
1510.78;2;322;28.56;-6878
1514.82;0;644.21;99.93;-6555.79
1515.6;3;477.96;60.71;-6722.04
1524.97;0;1315.94;21.23;-5884.06
1525.9;3;415.91;40.68;-6784.09
1534.73;1;478.23;51.07;-6721.77
