Tag;Instance;Setting;Config;Seed;Timestamp
new-cbs;Material/Instances/CoreBenchmark/ecbs-test.xinst;Material/Instances/CoreBenchmark/test-short.xsett;Material/Instances/CoreBenchmark/aesop-cbs.xconf;42;20260416-003245
