Ident;X;Y;Transfers;InjectedTransfers;PodsHandled;PodHandlingTimeAvg;PodHandlingTimeVar;PodHandlingTimeMin;PodHandlingTimeMax;PileOn;IdleTime;UpTime
InputStation0;0.50;6.50;2802;0;92;304.9992772275262;254.64000725973938;280.8521388184381;341.7031593519314;30.456521739130434;1109.7770062243137;28800
InputStation1;0.50;12.50;2806;0;92;305.57669405799965;183.817512010008;281.05403320851747;351.33167866117583;30.5;1056.701903931547;28800
InputStation2;0.50;18.50;2800;0;91;307.04718641309654;361.9414394582588;271.0352997582486;351.47062935611393;30.76923076923077;1118.3785795852482;28800
InputStation3;0.50;24.50;2806;0;92;305.8912000085493;268.4686120263589;280.88778497066596;351.38455422852894;30.5;1056.8308532578399;28800
OutputStation0;61.50;3.50;2803;2032;711;40.7244143454894;539.8784907929661;10.044444444443798;151.65435065301062;3.942334739803094;1113.6641359319497;28800
OutputStation1;61.50;9.50;2789;2040;647;44.366233370388244;549.5175257586606;10.044444444443798;153.17619770949568;4.310664605873261;1267.0819483408513;28800
OutputStation2;61.50;15.50;2771;1973;670;42.62415007264934;610.616703926201;10.044444444443798;193.53566773098646;4.135820895522388;1428.6276537727515;28800
OutputStation3;61.50;21.50;2790;1996;673;42.7854165334274;583.3560889576839;10.044444444443798;133.11510498252028;4.145616641901932;1258.713597800329;28800
