#TimeStamp;InventoryLevel;ContainedSKUCount;InvCombinedTotal;InvCombinedRank;InvCombinedAvgRank;InvSpeedTotal;InvSpeedRank;InvSpeedAvgRank;InvUtilityTotal;InvUtilityRank;InvUtilityAvgRank
0;0.7;100;0;0;0;0;0;0;0;0;0
599.9;0.71;100;0;0;0;0;0;0;0;0;0
1199.73;0.71;100;0;0;0;0;0;0;0;0;0
1799.97;0.72;100;0;0;0;0;0;0;0;0;0
2399.8;0.72;100;0;0;0;0;0;0;0;0;0
2999.98;0.72;100;0;0;0;0;0;0;0;0;0
3599.79;0.72;100;0;0;0;0;0;0;0;0;0
4199.94;0.73;100;0;0;0;0;0;0;0;0;0
4799.92;0.73;100;0;0;0;0;0;0;0;0;0
5399.69;0.73;100;0;0;0;0;0;0;0;0;0
5999.87;0.74;100;0;0;0;0;0;0;0;0;0
6599.99;0.74;100;0;0;0;0;0;0;0;0;0
7199.99;0.74;100;0;0;0;0;0;0;0;0;0
