#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
59.53;0;59.53;59.53;-7140.47
67.62;0;67.62;67.62;-7132.38
75.39;2;75.39;75.39;-7124.61
75.66;0;75.66;75.66;-7124.34
83.64;2;83.64;83.64;-7116.36
83.69;0;83.69;83.64;-7116.31
91.69;2;91.69;91.69;-7108.31
91.75;0;91.75;91.7;-7108.25
99.83;0;99.83;99.78;-1700.17
106.89;1;106.84;106.42;-7093.16
107.63;2;107.63;107.63;-7092.37
115.74;2;115.74;115.74;-7084.26
127.81;3;127.81;127.76;-7072.19
131.86;2;131.86;131.86;-7068.14
138.27;1;138.22;137.8;-7061.78
147.92;2;20.05;15.99;-7179.95
151.34;3;151.34;151.3;-7048.66
155.04;0;155.04;155.04;-7044.96
162.89;2;162.89;162.89;-7037.11
163.17;0;163.17;163.13;-7036.83
167.16;3;167.16;167.12;-1632.84
175.44;3;175.44;175.4;-7024.56
183.54;3;183.54;183.5;-7016.46
186.24;1;186.2;185.78;-7013.8
191.94;3;191.94;191.9;-7008.06
194.71;1;194.66;194.24;-7005.34
197.72;0;197.72;197.72;-7002.28
200.4;3;200.4;200.36;-6999.6
203.24;2;119.49;111.49;-7080.51
205.75;0;205.75;205.75;-6994.25
210.63;1;210.58;210.16;-6989.42
213.69;0;213.69;213.69;-6986.31
216.65;3;216.65;216.61;-6983.35
219.47;2;64.39;56.39;-7135.61
221.51;0;221.51;221.47;-6978.49
224.98;3;224.98;224.93;-6975.02
229.89;0;229.89;229.84;-1570.11
235.48;2;235.48;235.48;-6964.52
237.89;0;237.89;237.85;-6962.11
243.25;2;243.25;243.25;-6956.75
249.17;3;73.65;65.58;-1726.35
250.94;1;250.89;250.47;-6949.11
258.99;1;258.95;258.53;-6941.05
259.56;2;259.56;259.56;-6940.44
267.09;1;267.05;266.63;-6932.95
267.6;2;267.6;267.6;-6932.4
270.16;0;34.64;32.17;-7165.36
272.33;3;272.33;272.28;-1527.67
275.62;2;275.62;275.62;-6924.38
280.5;3;280.5;280.45;-6919.5
282.81;1;282.76;282.34;-1517.24
286.36;0;286.36;286.36;-6913.64
288.58;3;288.58;288.53;-6911.42
291.67;2;153.26;143.65;-7046.74
294.37;0;294.37;294.32;-6905.63
299.1;1;299.05;298.63;-6900.95
304.78;3;304.78;304.74;-1495.22
307.29;1;307.24;306.82;-6892.76
307.89;2;77.95;72.37;-1722.05
310.57;0;310.57;310.52;-6889.43
312.89;3;312.89;312.85;-6887.11
315.42;1;315.38;314.96;-6884.62
321.28;3;321.28;321.23;-1478.72
323.3;1;323.26;322.84;-6876.74
329.34;3;213.46;201.46;-6986.54
331.59;1;331.55;331.13;-6868.45
339.55;1;339.51;339.09;-6860.49
340.11;2;340.11;340.11;-6859.89
347.42;1;347.37;346.95;-6852.63
350.62;0;125.54;120.68;-7074.46
353.35;3;155.58;152.9;-7044.42
355.79;1;355.74;355.32;-1444.26
361.48;3;37.9;32.07;-7162.1
363.81;1;363.77;363.35;-1436.23
363.92;2;296.26;288.31;-6903.74
371.56;1;371.51;371.09;-6828.49
372.18;2;113.11;112.53;-1686.89
376.38;3;376.38;376.34;-6823.62
380.1;2;8.18;7.79;-1791.82
383.61;0;383.61;383.61;-6816.39
384.36;3;384.36;384.32;-6815.64
387.97;1;83.15;80.64;-7116.85
