#TimeStamp;TripTime;Type
32;20;O
40;25;O
62;26;I
63;24;O
72;34;I
76;52;O
76;44;O
78;35;O
85;47;O
87;43;I
87;49;O
87;42;O
89;52;I
95;60;O
101;52;O
102;56;I
105;82;O
105;72;O
108;71;O
108;56;I
109;51;I
109;69;I
111;65;O
112;36;O
113;79;O
114;56;O
118;26;I
119;72;O
120;69;O
139;93;O
139;72;I
185;26;I
205;54;I
216;40;O
237;55;O
238;19;O
240;58;O
241;47;O
245;41;O
266;22;I
274;41;I
291;38;O
294;81;O
301;29;I
314;49;I
320;51;O
339;35;O
344;31;I
345;14;O
349;57;I
357;70;I
362;20;I
370;50;O
370;17;O
379;28;O
400;42;I
404;51;I
420;33;I
444;53;I
450;37;O
452;47;I
473;41;O
482;67;I
484;14;I
485;26;O
507;17;O
511;50;I
515;56;I
516;47;O
519;14;O
537;86;I
551;47;I
563;38;I
565;51;O
582;36;O
596;57;I
596;54;I
613;33;O
622;50;I
629;43;I
643;62;O
650;51;I
655;47;O
660;79;I
666;34;I
681;49;I
708;51;O
725;27;O
731;72;I
736;76;I
749;67;I
754;100;O
755;53;O
756;54;I
769;54;I
784;73;O
786;66;O
791;110;I
796;55;O
797;26;O
803;38;I
805;39;I
816;26;O
832;85;O
840;59;I
841;41;O
851;54;O
860;36;O
865;31;I
870;56;I
880;52;I
892;26;O
898;44;O
898;51;O
898;30;I
927;60;I
932;38;I
938;37;O
950;25;O
954;89;I
961;39;O
968;65;O
969;49;O
974;57;I
974;68;I
989;28;O
1002;78;I
1005;14;O
1010;44;I
1018;22;O
1026;55;I
1032;19;I
1047;29;I
1048;20;O
1069;17;O
1082;69;I
1112;29;O
1116;39;I
1120;29;I
1126;45;O
1131;40;I
1152;65;I
1155;19;O
1155;80;I
1161;35;O
1166;42;O
1173;36;I
1178;27;O
1197;66;I
1209;53;O
1213;52;I
1225;60;I
1230;30;I
1231;82;O
1252;45;O
1254;39;O
1256;67;I
1261;31;I
1285;49;I
1290;60;O
1298;24;O
1300;21;I
1310;47;I
1310;50;O
1326;60;I
1355;20;O
1356;28;O
1366;68;I
1371;34;O
1371;54;I
1381;62;I
1383;74;I
1384;31;I
1394;44;O
1405;39;I
1422;38;I
1423;31;O
1440;49;I
1451;46;I
1452;48;O
1472;43;I
1484;64;I
1488;25;O
1507;38;O
1514;59;I
1516;75;O
1529;26;I
1538;75;I
1558;53;I
1560;40;I
1563;53;O
1572;52;O
1577;22;O
1582;61;I
1606;43;O
1608;65;I
1610;48;I
1614;65;I
1620;30;O
1622;29;O
1630;66;I
1648;72;I
1674;38;I
1674;62;O
1683;63;O
1686;18;O
1701;61;I
1709;76;I
1712;30;O
1725;58;I
1729;71;I
1759;42;O
1759;49;I
1765;49;O
