#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;66.3;0.08;PP/0,TA/0,IS/0,PS/0,RB/0,OB/0.01,RP/0
59.85;74.63;2;PP/0.45,TA/1.29,IS/0,PS/0,RB/0,OB/0.01,RP/0
119.88;79.82;4.94;PP/2.42,TA/2.21,IS/0,PS/0.92,RB/0,OB/0.01,RP/0
179.89;79.93;5.21;PP/2.46,TA/2.41,IS/0,PS/0.98,RB/0,OB/0.01,RP/0
239.92;79.98;5.46;PP/2.55,TA/2.51,IS/0,PS/1,RB/0,OB/0.01,RP/0
299.9;79.99;5.61;PP/2.63,TA/2.55,IS/0,PS/1.02,RB/0,OB/0.01,RP/0
359.59;82.5;8.61;PP/5.29,TA/2.86,IS/0,PS/1.07,RB/0,OB/0.01,RP/0
419.95;79.31;9.65;PP/6.23,TA/2.91,IS/0,PS/1.08,RB/0,OB/0.01,RP/0
479.69;79.68;9.79;PP/6.3,TA/2.93,IS/0,PS/1.09,RB/0,OB/0.01,RP/0
539.74;79.69;9.93;PP/6.35,TA/2.99,IS/0,PS/1.13,RB/0,OB/0.01,RP/0
599.9;79.75;10.11;PP/6.43,TA/3.05,IS/0,PS/1.15,RB/0,OB/0.01,RP/0
659.98;79.75;10.22;PP/6.48,TA/3.06,IS/0,PS/1.16,RB/0,OB/0.02,RP/0
719.92;79.86;10.57;PP/6.57,TA/3.25,IS/0,PS/1.2,RB/0,OB/0.02,RP/0
779.78;78.6;11.72;PP/7.6,TA/3.33,IS/0,PS/1.22,RB/0,OB/0.02,RP/0
839.98;78.62;12.88;PP/8.66,TA/3.37,IS/0,PS/1.22,RB/0,OB/0.02,RP/0
899.97;78.63;13.11;PP/8.76,TA/3.46,IS/0,PS/1.24,RB/0,OB/0.02,RP/0
959.96;78.63;13.3;PP/8.87,TA/3.51,IS/0,PS/1.26,RB/0,OB/0.02,RP/0
1019.83;78.98;13.49;PP/8.93,TA/3.59,IS/0,PS/1.29,RB/0,OB/0.02,RP/0
1079.99;78.98;13.62;PP/8.99,TA/3.6,IS/0,PS/1.29,RB/0,OB/0.02,RP/0
1139.69;79.44;13.85;PP/9.11,TA/3.66,IS/0,PS/1.29,RB/0,OB/0.02,RP/0
1199.73;80.05;14.07;PP/9.21,TA/3.73,IS/0,PS/1.3,RB/0,OB/0.02,RP/0
1259.69;80.05;14.22;PP/9.27,TA/3.78,IS/0,PS/1.33,RB/0,OB/0.02,RP/0
1319.9;80.05;14.38;PP/9.35,TA/3.81,IS/0,PS/1.34,RB/0,OB/0.02,RP/0
1379.94;80.05;15.42;PP/10.32,TA/3.84,IS/0,PS/1.36,RB/0,OB/0.02,RP/0
1439.97;80.05;16.36;PP/11.18,TA/3.88,IS/0,PS/1.4,RB/0,OB/0.03,RP/0
1499.76;80.05;16.54;PP/11.24,TA/3.96,IS/0,PS/1.4,RB/0,OB/0.03,RP/0
1559.98;80.05;16.7;PP/11.32,TA/4,IS/0,PS/1.42,RB/0,OB/0.03,RP/0
1619.86;80.05;16.85;PP/11.39,TA/4.04,IS/0,PS/1.43,RB/0,OB/0.03,RP/0
1679.99;80.63;16.98;PP/11.47,TA/4.05,IS/0,PS/1.43,RB/0,OB/0.03,RP/0
1739.89;80.63;18.05;PP/12.46,TA/4.07,IS/0,PS/1.44,RB/0,OB/0.03,RP/0
1799.97;80.86;18.2;PP/12.53,TA/4.11,IS/0,PS/1.46,RB/0,OB/0.03,RP/0
1859.99;81.23;18.38;PP/12.62,TA/4.16,IS/0,PS/1.47,RB/0,OB/0.03,RP/0
1919.96;81.84;18.53;PP/12.7,TA/4.19,IS/0,PS/1.47,RB/0,OB/0.03,RP/0
1979.64;81.84;18.71;PP/12.78,TA/4.25,IS/0,PS/1.48,RB/0,OB/0.03,RP/0
2039.99;81.85;18.86;PP/12.84,TA/4.28,IS/0,PS/1.49,RB/0,OB/0.03,RP/0
2099.75;81.55;21.7;PP/15.61,TA/4.32,IS/0,PS/1.5,RB/0,OB/0.03,RP/0
2159.8;81.55;21.82;PP/15.67,TA/4.34,IS/0,PS/1.5,RB/0,OB/0.03,RP/0
2219.98;81.48;28.08;PP/21.85,TA/4.37,IS/0,PS/1.51,RB/0,OB/0.03,RP/0
2279.98;79.64;30.93;PP/24.63,TA/4.4,IS/0,PS/1.52,RB/0,OB/0.04,RP/0
2339.98;79.64;31.1;PP/24.71,TA/4.45,IS/0,PS/1.52,RB/0,OB/0.04,RP/0
2399.8;80.87;34.98;PP/28.44,TA/4.56,IS/0,PS/1.55,RB/0.01,OB/0.04,RP/0
2459.76;80.9;35.15;PP/28.53,TA/4.59,IS/0,PS/1.56,RB/0.01,OB/0.04,RP/0
2519.86;80.9;35.29;PP/28.59,TA/4.62,IS/0,PS/1.57,RB/0.01,OB/0.04,RP/0
2579.95;80.9;35.46;PP/28.69,TA/4.65,IS/0,PS/1.58,RB/0.01,OB/0.04,RP/0
