#TimeStamp;Runtime;Requests
0.88;0.1;32
1.88;0.01;4
2.88;0.01;3
3.97;0.01;3
5;0.01;3
6.04;0.01;3
7.09;0.01;2
8.13;0.02;2
9.18;0.01;2
10.21;0.01;3
11.21;0.01;4
12.3;0.01;4
13.31;0;1
14.34;0.01;2
15.48;0.01;2
16.55;0.01;2
17.55;0.01;1
18.64;0.01;2
22.55;0;1
24.79;0;1
25.79;0;1
26.84;0;2
27.88;0;1
28.93;0;1
29.96;0;1
31;0;1
32.04;0;2
33.09;0;2
34.09;0;1
35.13;0;2
36.18;0;4
37.18;0.01;6
38.23;0;4
39.27;0.01;4
40.32;0.01;2
41.36;0.01;4
42.4;0.01;3
43.46;0.01;4
44.62;0.01;4
45.68;0.02;3
46.68;0.02;4
47.73;0.01;2
49.16;0.01;1
50.34;0.01;2
51.35;0;1
52.38;0.01;1
55.53;0.02;1
56.72;0.01;1
58.08;0.01;1
59.18;0.01;3
60.23;0.01;1
63.31;0;1
64.54;0.01;2
65.6;0;4
66.63;0.01;4
67.66;0.01;5
68.89;0.01;3
70.06;0.01;5
71.25;0.01;4
72.28;0;4
73.28;0;4
74.32;0.01;2
75.75;0;1
76.84;0;1
81.11;0.01;1
82.16;0.9;1
83.17;0.9;1
84.21;0.01;1
85.24;0;2
86.48;0.01;2
87.66;0;3
88.7;0.01;4
89.75;0;4
90.79;0;4
91.79;0.01;3
92.88;0.01;4
94.02;0;3
95.04;0.01;1
116.14;0;1
121.29;0;1
123.44;0;1
131.23;0;1
135.04;0;1
136.15;0;1
137.26;0;1
140.02;0;1
141.27;0;1
142.32;0;1
147.02;0;1
148.15;0;1
149.16;0;1
151.2;0;1
152.23;0;1
158.2;0;1
159.22;0;2
166.05;0;1
167.08;0;1
168.72;0;1
169.8;0;1
176.03;0;1
178.12;0;1
179.67;0;1
180.67;0;2
181.72;0;1
182.72;0;3
189.75;0;1
190.75;0;1
191.76;0;1
192.81;0;1
193.85;0;1
194.9;0;3
195.94;0;3
196.98;0;2
198.03;0.01;4
199.06;0;2
200.11;0;2
201.15;0;1
202.19;0;1
203.24;0;2
204.28;0;2
205.28;0;1
206.33;0;1
207.37;0;1
208.42;0;1
209.43;0;1
213.05;0;1
218.98;0;1
220;0;1
226.92;0.01;1
227.98;0;1
229.01;0;1
230.99;0.01;1
232.01;0;2
233.02;0;3
234.02;0;1
235.07;0;2
236.11;0;1
237.15;0;1
238.2;0;1
239.2;0;1
240.38;0;2
241.39;0;1
242.6;0;1
243.61;0;2
244.7;0;2
246.08;0;1
247.09;0;1
248.09;0;1
249.13;0;2
250.14;0;1
251.18;0;1
252.23;0;1
253.26;0;1
254.31;0;2
255.35;0;1
256.39;0;1
257.44;0;2
258.47;0;1
259.52;0;1
265.22;0;1
266.89;0;1
268.16;0;1
269.24;0;1
270.25;0;1
271.25;0;2
272.28;0;1
273.33;0;3
274.37;0;1
275.42;0;2
276.44;0;2
277.44;0;3
278.48;0;2
279.53;0;3
280.54;0;2
281.59;0;2
282.63;0;2
283.67;0;2
284.72;0;2
285.76;0;2
286.81;0;1
287.82;0;3
291.81;0;1
297.81;0;1
299.1;0;1
300.22;0;1
301.31;0;1
302.4;0;3
303.6;0;2
304.69;0;3
308.24;0;1
312.89;0;1
313.89;0;3
314.94;0;2
315.94;0;1
316.98;0;1
318.96;0;1
319.98;0;1
321.02;0;2
325.34;0;1
330.86;0;1
335.18;0;1
336.33;0;1
342.41;0;1
344.28;0;1
345.5;0;1
346.61;0;1
351.5;0;1
353.26;0;1
354.26;0.81;2
357.87;0.9;1
359.12;0.9;1
361.68;0.9;1
366.37;0;1
367.37;0;1
368.41;0;2
369.45;0;1
370.47;0;1
371.51;0;2
372.56;0;1
373.6;0;2
374.65;0;1
375.69;0;1
376.73;0;1
377.78;0;1
378.96;0;2
381.24;0;1
386.18;0;1
390.37;0;1
391.39;0;3
394.4;0;1
397.44;0;1
404.66;0;1
409.97;0;1
412.56;0;1
413.58;0;1
414.59;0;1
416.99;0;1
418.06;0;1
419.2;0;1
422.93;0;1
424.05;0;2
425.21;0;2
426.21;0;2
427.25;0;2
428.3;0;1
429.34;0;1
430.38;0;1
431.43;0;1
432.84;0;2
436.68;0;1
437.72;0;1
438.78;0;1
440.17;0;1
442.12;0;1
449.57;0;1
451.79;0;1
452.79;0;1
453.84;0;2
454.88;0;1
455.92;0;1
458.93;0;1
459.96;0;1
461.06;0;2
462.08;0;4
464.71;0;1
465.99;0;1
467.03;0;1
468.05;0;1
469.45;0;2
470.47;0.01;3
473.45;0;1
474.68;0;1
484.95;0;1
486.17;0;3
487.19;0;1
490.18;0;1
497.42;0;1
503.73;0;1
504.74;0;1
505.78;0;1
