#TimeStamp;Bot;Pod;OutputStation
43.46;6;293;2
51.49;6;293;2
51.53;0;230;0
59.53;6;293;2
59.58;0;230;0
67.57;6;293;2
67.66;0;230;0
71.29;28;207;3
75.62;6;293;2
75.7;0;230;0
79.32;28;207;3
83.69;6;293;2
83.75;0;230;0
91.75;6;293;2
91.79;0;230;0
95.7;13;254;3
98.58;10;298;1
99.78;6;293;2
99.87;0;230;0
103.74;13;254;3
106.98;10;298;1
107.83;6;293;2
108;0;230;0
111.79;13;254;3
115.03;10;298;1
115.87;6;293;2
119.83;13;254;3
123.53;26;89;0
123.89;6;293;2
127.88;13;254;3
130.26;19;271;1
131.7;26;89;0
131.93;6;293;2
138.4;19;271;1
139.98;6;293;2
143.07;4;114;3
147.02;5;103;0
151.39;4;114;3
153.94;20;122;1
155.04;15;227;2
155.08;5;103;0
159.43;4;114;3
162.13;20;122;1
163.08;15;227;2
163.22;5;103;0
167.48;4;114;3
170.17;20;122;1
171.13;15;227;2
171.26;5;103;0
175.52;4;114;3
178.22;20;122;1
179.17;15;227;2
183.59;4;114;3
186.29;20;122;1
187.22;15;227;2
189.71;1;224;0
191.99;4;114;3
194.75;20;122;1
195.24;15;227;2
197.76;1;224;0
200.45;4;114;3
202.9;20;122;1
203.28;15;227;2
205.81;1;224;0
208.64;4;114;3
210.94;20;122;1
211.7;15;227;2
213.85;1;224;0
216.7;4;114;3
218.98;20;122;1
221.9;1;224;0
225.08;4;114;3
227.07;7;261;2
229.94;1;224;0
233.13;4;114;3
234.87;31;209;1
235.52;7;261;2
237.99;1;224;0
241.17;4;114;3
242.9;31;209;1
243.56;7;261;2
246.03;1;224;0
249.22;4;114;3
250.98;31;209;1
251.61;7;261;2
254.07;1;224;0
259.07;31;209;1
259.65;7;261;2
262.12;1;224;0
264.21;8;309;3
267.7;7;261;2
272.46;8;309;3
274.87;24;177;1
275.74;7;261;2
278.11;3;418;0
280.54;8;309;3
283.16;24;177;1
283.76;7;261;2
286.44;3;418;0
288.62;8;309;3
291.21;24;177;1
291.81;7;261;2
294.48;3;418;0
296.75;8;309;3
299.25;24;177;1
299.85;7;261;2
302.53;3;418;0
304.83;8;309;3
307.33;24;177;1
307.94;7;261;2
310.61;3;418;0
312.94;8;309;3
315.54;24;177;1
318.66;3;418;0
321.36;8;309;3
323.58;24;177;1
323.93;16;128;2
326.7;3;418;0
329.4;8;309;3
331.64;24;177;1
332.09;16;128;2
334.75;3;418;0
337.45;8;309;3
339.71;24;177;1
340.15;16;128;2
342.79;3;418;0
345.46;8;309;3
347.76;24;177;1
348.22;16;128;2
350.84;3;418;0
353.5;8;309;3
355.83;24;177;1
356.23;16;128;2
358.88;3;418;0
363.88;24;177;1
364.27;16;128;2
368.45;14;151;3
371.92;24;177;1
372.32;16;128;2
375.59;25;189;0
376.69;14;151;3
379.97;24;177;1
383.65;25;189;0
384.73;14;151;3
388.02;24;177;1
388.24;12;37;2
391.7;25;189;0
392.78;14;151;3
396.03;24;177;1
396.43;12;37;2
399.74;25;189;0
400.82;14;151;3
404.08;24;177;1
404.47;12;37;2
407.78;25;189;0
408.9;14;151;3
412.52;12;37;2
415.83;25;189;0
416.94;14;151;3
419.24;10;346;1
420.58;12;37;2
424.96;14;151;3
427.57;10;346;1
428.9;12;37;2
433;14;151;3
435.83;10;346;1
436.95;12;37;2
438.37;0;249;0
