#TimeStamp;MemoryUsage;RealTime;OverallControllerTimes
0;125.65;0.08;PP/0,TA/0,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
59.85;132.07;0.22;PP/0.04,TA/0.05,IS/0,PS/0,RB/0.01,OB/0.01,RP/0
119.95;133.29;0.23;PP/0.04,TA/0.05,IS/0,PS/0,RB/0.01,OB/0.02,RP/0
179.64;138.45;0.27;PP/0.04,TA/0.08,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
239.75;144.31;0.3;PP/0.04,TA/0.11,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
299.93;148.4;0.32;PP/0.04,TA/0.12,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
359.77;149.22;0.33;PP/0.04,TA/0.12,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
419.77;150.06;0.33;PP/0.04,TA/0.12,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
479.82;153.46;0.36;PP/0.04,TA/0.14,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
539.61;154.3;0.36;PP/0.04,TA/0.14,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
599.75;156.97;0.37;PP/0.04,TA/0.15,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
659.9;157.91;0.38;PP/0.04,TA/0.15,IS/0,PS/0.03,RB/0.01,OB/0.02,RP/0
719.64;162.66;0.41;PP/0.04,TA/0.17,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
779.61;164.77;0.42;PP/0.05,TA/0.17,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
839.88;167.42;0.43;PP/0.05,TA/0.18,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
899.59;168.42;0.44;PP/0.05,TA/0.18,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
959.7;170.7;0.45;PP/0.05,TA/0.19,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1019.99;173.94;0.46;PP/0.05,TA/0.2,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1079.85;174.63;0.47;PP/0.05,TA/0.2,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1139.88;176.9;0.48;PP/0.05,TA/0.2,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1199.74;178.93;0.49;PP/0.05,TA/0.2,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1259.97;181.05;0.5;PP/0.05,TA/0.21,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1319.91;181.55;0.5;PP/0.05,TA/0.21,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1379.72;182.76;0.51;PP/0.05,TA/0.21,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1439.73;184.82;0.52;PP/0.05,TA/0.21,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1499.89;188.91;0.54;PP/0.06,TA/0.22,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1559.9;190.31;0.58;PP/0.06,TA/0.23,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1619.95;190.31;0.59;PP/0.06,TA/0.23,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1679.76;190.34;0.6;PP/0.06,TA/0.24,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1739.62;190.34;0.61;PP/0.06,TA/0.24,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
1799.92;190.34;0.61;PP/0.06,TA/0.24,IS/0,PS/0.04,RB/0.01,OB/0.02,RP/0
