#TimeStamp;Runtime;Requests
0.88;0.03;1
18.97;0;1
169.91;0;1
189.65;0;1
206.4;0;1
268.45;0;1
290.47;0;1
308.92;0;1
413.39;0;1
435.13;0;1
450.04;0;1
545.22;0;1
567.64;0;1
585.06;0;1
673.52;0;1
698.84;0;1
708.62;0;1
739.7;0;1
765.02;0;1
775.1;0;1
798.23;0;1
823.54;0;1
833.62;0;1
929.55;0;1
952.86;0;1
960;0;1
986;0;1
1008.04;0;1
1016.32;0;1
1055.78;0;1
1080.1;0;1
1097.92;0;1
1123.13;0;1
1147.67;0;1
1166.38;0;1
1225.77;0;1
1250.3;0;1
1262.22;0;1
1375.95;0;1
1401.95;0;1
1419.06;0;1
1467.65;0;1
1494.3;0;1
1504.75;0;1
1534.58;0;1
1560.12;0;1
1570.85;0;1
1600.18;0;1
1621.94;0;1
1633.01;0;1
1662.88;0;1
1687.95;0;1
1694.9;0;1
1778.83;0;1
