#TimeStamp;Bot;Pod;OutputStation
49.35;11;779;2
52.21;4;473;3
54.11;0;778;1
60.32;5;232;0
63.99;0;778;1
70.37;5;232;0
73.62;13;6;2
74.21;0;778;1
80.42;5;232;0
83.7;25;549;3
83.79;13;6;2
89.08;3;358;1
90.46;5;232;0
93.7;25;549;3
93.95;13;6;2
99.31;3;358;1
102.7;10;626;0
105.66;17;326;3
109.04;7;387;2
112.49;19;177;1
115.04;23;36;0
115.84;17;326;3
119.08;7;387;2
122.67;19;177;1
125.06;23;36;0
125.85;17;326;3
129.2;7;387;2
132.83;19;177;1
134.68;23;36;0
138.14;6;63;3
141.38;14;401;2
142.89;19;177;1
146.38;8;409;0
148.19;6;63;3
151.14;14;401;2
153.1;19;177;1
156.38;8;409;0
158.5;6;63;3
161.15;14;401;2
165.42;18;215;1
166.43;8;409;0
168.5;6;63;3
171.12;14;401;2
175.54;18;215;1
176.85;8;409;0
178.54;6;63;3
183.05;11;474;2
185.59;18;215;1
187.24;8;409;0
188.59;6;63;3
193.1;11;474;2
195.65;18;215;1
199.52;16;201;0
200.48;4;247;3
204.99;13;486;2
207.02;3;468;1
209.56;16;201;0
210.7;4;247;3
215.14;13;486;2
217.18;3;468;1
219.61;16;201;0
220.61;4;247;3
224.96;13;486;2
227.41;3;468;1
229.65;16;201;0
230.82;4;247;3
234.85;13;486;2
237.45;3;468;1
239.74;16;201;0
242.95;17;1;3
247.47;7;466;2
247.87;3;468;1
250.95;5;564;0
252.99;17;1;3
257.51;7;466;2
260.82;5;564;0
263.18;17;1;3
267.5;7;466;2
270.99;5;564;0
274.98;25;166;3
278.75;14;514;2
280.84;5;564;0
285.06;25;166;3
288.93;14;514;2
292.4;10;49;0
295.05;25;166;3
297.81;19;388;1
298.81;14;514;2
302.68;10;49;0
305.19;25;166;3
312.73;10;49;0
315.34;25;166;3
318.43;11;293;2
322.77;10;49;0
323.77;18;357;1
325.2;25;166;3
328.49;11;293;2
333.71;18;357;1
333.91;23;536;0
335.39;25;166;3
338.66;11;293;2
343.95;23;536;0
345.76;25;166;3
356.06;8;217;0
356.89;6;699;3
358.83;3;510;1
363.08;13;51;2
366.11;8;217;0
367.11;6;699;3
368.67;3;510;1
373.12;13;51;2
376.05;8;217;0
377.15;6;699;3
378.62;3;510;1
383.2;13;51;2
386.14;8;217;0
387.15;6;699;3
390.23;0;222;1
393.31;13;51;2
396.18;8;217;0
397.2;6;699;3
400.42;0;222;1
407.24;6;699;3
407.6;16;643;0
410.51;0;222;1
417.47;6;699;3
417.69;16;643;0
420.64;0;222;1
422.47;7;132;2
427.59;6;699;3
430.73;0;222;1
432.84;7;132;2
435.93;10;757;0
437.75;6;699;3
440.79;0;222;1
442.84;7;132;2
446.29;10;757;0
449.13;4;326;3
450.84;0;222;1
452.89;7;132;2
456.26;10;757;0
459.25;4;326;3
463.11;19;342;1
463.11;7;132;2
466.33;10;757;0
469.3;4;326;3
473.39;19;342;1
473.39;7;132;2
476.38;10;757;0
480.73;17;167;3
483.36;19;342;1
483.44;7;132;2
490.88;17;167;3
491.24;5;6;0
493.48;19;342;1
496.57;11;336;2
500.56;17;167;3
501.54;5;6;0
503.52;19;342;1
506.86;11;336;2
513.57;19;342;1
513.79;23;404;0
519.82;14;490;2
523.66;19;342;1
523.79;25;489;3
523.93;23;404;0
529.93;14;490;2
533.93;25;489;3
533.98;23;404;0
535.52;18;335;1
540.32;14;490;2
543.84;25;489;3
544.06;23;404;0
545.83;18;335;1
550.25;14;490;2
553.72;25;489;3
554.1;23;404;0
555.91;18;335;1
564.25;23;404;0
566.7;6;289;3
568.06;3;719;1
576.04;8;435;0
577;6;289;3
578.11;3;719;1
583.22;13;558;2
586.93;6;289;3
587.97;3;719;1
593.08;13;558;2
594.48;16;344;0
596.78;6;289;3
598.23;3;719;1
603.13;13;558;2
604.63;16;344;0
613.03;0;63;1
613.33;13;558;2
614.33;16;344;0
621.77;17;302;3
623.08;0;63;1
623.41;13;558;2
624.68;16;344;0
633.06;0;63;1
634.72;16;344;0
634.77;7;340;2
643.12;0;63;1
644.95;7;340;2
646.81;10;201;0
653.21;0;63;1
656.81;10;201;0
656.86;11;20;2
663.06;0;63;1
666.59;4;570;3
666.9;10;201;0
666.99;11;20;2
676.5;4;570;3
676.9;10;201;0
676.94;11;20;2
