#TimeStamp;BacklogBundleCount;BacklogOrderCount;BundleThroughputAgeAvg;OrderThroughputAgeAvg;BundleTurnoverAgeAvg;OrderTurnoverAgeAvg;BundleFrequencyAvg;OrderFrequencyAvg
0;200;200;0;0;0;0;0;0.33
59.97;200;200;59.93;59.97;59.97;59.97;0.29;0.33
119.93;200;200;81.36;74.98;119.93;115.46;0.29;0.34
179.86;200;200;118.13;70.98;179.86;175.4;0.29;0.44
239.87;200;200;114.22;74.08;239.87;221.75;0.32;0.42
299.98;200;200;125.67;65.13;299.98;286.57;0.32;0.4
359.96;200;200;148.42;65.87;359.96;311.42;0.3;0.33
419.69;200;200;144.14;77.15;419.69;300.59;0.31;0.39
479.73;200;200;130.64;47.34;479.72;384.11;0.33;0.43
539.73;200;200;134.13;49.43;539.71;415.87;0.31;0.43
599.74;200;200;125.51;65.77;599.71;454.25;0.31;0.38
660;200;200;148.87;68.44;659.96;502.02;0.33;0.4
719.96;200;200;139.24;96.11;704.67;677.35;0.35;0.36
780;200;200;151.69;76.12;738.69;672.2;0.34;0.33
839.77;200;200;150.16;74.26;749.13;682.53;0.32;0.3
899.91;200;200;147.4;64.5;755.14;830.32;0.34;0.32
959.99;200;200;186.46;72.58;791.11;799.92;0.36;0.37
1019.59;200;200;169.98;52.8;782.34;807.59;0.33;0.35
1079.97;200;200;172.91;69.83;785.49;727.11;0.31;0.3
1139.96;200;200;180.36;66.48;795.35;794.37;0.32;0.29
1199.98;200;200;203.79;65.15;819.88;901.11;0.31;0.36
1259.71;200;200;189.04;97.42;821.62;810.6;0.34;0.42
1319.91;200;200;192.91;65.07;840.7;759.27;0.34;0.35
1379.96;200;200;160.37;56.59;824.61;884.11;0.34;0.34
1439.99;200;200;163.41;49.81;831.82;971.19;0.34;0.4
1499.98;200;200;168.03;68.01;836.25;685.85;0.34;0.37
1559.98;200;200;178.78;67.59;847.69;955.22;0.34;0.3
1619.85;200;200;211.14;46.56;879.15;598.63;0.35;0.39
1679.97;200;200;176.74;56.28;857.58;667.31;0.33;0.29
1739.89;200;200;207.52;57.17;894.48;934.48;0.32;0.36
1799.97;200;200;198.45;77.99;891.78;1014.54;0.32;0.31
