#FromID;FromX;FromY;FromIsStorage;FromIsIStation;FromIsOStation;FromIsElevator;ToID;ToX;ToY;ToIsStorage;ToIsIStation;ToIsOStation;ToIsElevator;Count;TravelTimeAvg;TravelTimeVar;TravelTimeMin;TravelTimeMax
15;59.50;3.50;False;False;True;False;352;44.50;1.50;True;False;False;False;2;29.677372915526078;0.17804195414388832;29.379009082141494;29.975736748910663
15;59.50;3.50;False;False;True;False;355;47.50;1.50;True;False;False;False;1;39.89205979843791;0;39.89205979843791;39.89205979843791
15;59.50;3.50;False;False;True;False;357;49.50;1.50;True;False;False;False;2;41.462423625846384;0.023325507332381555;41.35442939606446;41.57041785562831
15;59.50;3.50;False;False;True;False;369;17.50;2.50;True;False;False;False;1;54.522830563455955;0;54.522830563455955;54.522830563455955
15;59.50;3.50;False;False;True;False;370;18.50;2.50;True;False;False;False;1;40.33351452668808;0;40.33351452668808;40.33351452668808
15;59.50;3.50;False;False;True;False;388;36.50;2.50;True;False;False;False;1;27.60123130436358;0;27.60123130436358;27.60123130436358
15;59.50;3.50;False;False;True;False;389;37.50;2.50;True;False;False;False;1;26.694813220624894;0;26.694813220624894;26.694813220624894
15;59.50;3.50;False;False;True;False;397;45.50;2.50;True;False;False;False;1;21.391313742317294;0;21.391313742317294;21.391313742317294
15;59.50;3.50;False;False;True;False;399;47.50;2.50;True;False;False;False;1;20.982160838320283;0;20.982160838320283;20.982160838320283
15;59.50;3.50;False;False;True;False;462;22.50;4.50;True;False;False;False;1;37.03899835754635;0;37.03899835754635;37.03899835754635
15;59.50;3.50;False;False;True;False;467;27.50;4.50;True;False;False;False;1;34.148203230275556;0;34.148203230275556;34.148203230275556
15;59.50;3.50;False;False;True;False;476;36.50;4.50;True;False;False;False;1;27.110766042220575;0;27.110766042220575;27.110766042220575
15;59.50;3.50;False;False;True;False;477;37.50;4.50;True;False;False;False;1;26.563315568069356;0;26.563315568069356;26.563315568069356
15;59.50;3.50;False;False;True;False;484;44.50;4.50;True;False;False;False;1;22.89448084867263;0;22.89448084867263;22.89448084867263
15;59.50;3.50;False;False;True;False;485;45.50;4.50;True;False;False;False;1;22.122408198146246;0;22.122408198146246;22.122408198146246
15;59.50;3.50;False;False;True;False;486;46.50;4.50;True;False;False;False;1;21.308543170955318;0;21.308543170955318;21.308543170955318
15;59.50;3.50;False;False;True;False;488;48.50;4.50;True;False;False;False;1;19.36279136017012;0;19.36279136017012;19.36279136017012
15;59.50;3.50;False;False;True;False;517;33.50;5.50;True;False;False;False;1;0.03273813017722205;0;0.03273813017722205;0.03273813017722205
15;59.50;3.50;False;False;True;False;519;35.50;5.50;True;False;False;False;1;36.05232440281628;0;36.05232440281628;36.05232440281628
15;59.50;3.50;False;False;True;False;521;37.50;5.50;True;False;False;False;2;45.096873634075166;0.9921343943291526;44.39255325444344;45.80119401370689
15;59.50;3.50;False;False;True;False;524;40.50;5.50;True;False;False;False;1;47.48331852337901;0;47.48331852337901;47.48331852337901
15;59.50;3.50;False;False;True;False;530;46.50;5.50;True;False;False;False;1;56.67237994671291;0;56.67237994671291;56.67237994671291
15;59.50;3.50;False;False;True;False;531;47.50;5.50;True;False;False;False;1;57.25481322062569;0;57.25481322062569;57.25481322062569
15;59.50;3.50;False;False;True;False;535;51.50;5.50;True;False;False;False;2;25.112294078345414;0.005152650604458437;25.061536563608882;25.163051593081946
15;59.50;3.50;False;False;True;False;605;33.50;7.50;True;False;False;False;2;38.55230080298742;1.9917845748781629;37.55435677277376;39.55024483320108
15;59.50;3.50;False;False;True;False;607;35.50;7.50;True;False;False;False;1;37.64829729141729;0;37.64829729141729;37.64829729141729
15;59.50;3.50;False;False;True;False;608;36.50;7.50;True;False;False;False;1;43.237092119164686;0;43.237092119164686;43.237092119164686
15;59.50;3.50;False;False;True;False;663;47.50;8.50;True;False;False;False;1;37.322745936735146;0;37.322745936735146;37.322745936735146
15;59.50;3.50;False;False;True;False;750;46.50;10.50;True;False;False;False;1;38.29375239636056;0;38.29375239636056;38.29375239636056
15;59.50;3.50;False;False;True;False;781;33.50;11.50;True;False;False;False;1;47.952759132354004;0;47.952759132354004;47.952759132354004
15;59.50;3.50;False;False;True;False;785;37.50;11.50;True;False;False;False;1;49.300432416027206;0;49.300432416027206;49.300432416027206
15;59.50;3.50;False;False;True;False;871;35.50;13.50;True;False;False;False;1;85.34736098419023;0;85.34736098419023;85.34736098419023
15;59.50;3.50;False;False;True;False;887;51.50;13.50;True;False;False;False;1;40.02594714043448;0;40.02594714043448;40.02594714043448
15;59.50;3.50;False;False;True;False;915;35.50;14.50;True;False;False;False;1;43.52194227363634;0;43.52194227363634;43.52194227363634
15;59.50;3.50;False;False;True;False;922;42.50;14.50;True;False;False;False;1;45.84240341557711;0;45.84240341557711;45.84240341557711
15;59.50;3.50;False;False;True;False;1282;50.50;22.50;True;False;False;False;1;43.790187582825865;0;43.790187582825865;43.790187582825865
15;59.50;3.50;False;False;True;False;1415;51.50;25.50;True;False;False;False;1;61.95010410202144;0;61.95010410202144;61.95010410202144
35;59.50;9.50;False;False;True;False;350;42.50;1.50;True;False;False;False;1;35.939589595883035;0;35.939589595883035;35.939589595883035
35;59.50;9.50;False;False;True;False;482;42.50;4.50;True;False;False;False;1;32.59777777777788;0;32.59777777777788;32.59777777777788
35;59.50;9.50;False;False;True;False;487;47.50;4.50;True;False;False;False;1;37.464025381417514;0;37.464025381417514;37.464025381417514
35;59.50;9.50;False;False;True;False;528;44.50;5.50;True;False;False;False;2;45.38876226759612;266.88216643632285;33.83709211916471;56.940432416027534
35;59.50;9.50;False;False;True;False;529;45.50;5.50;True;False;False;False;2;38.08394182990111;0.030938152665468163;37.959567088362746;38.20831657143947
35;59.50;9.50;False;False;True;False;531;47.50;5.50;True;False;False;False;1;39.5825973878741;0;39.5825973878741;39.5825973878741
35;59.50;9.50;False;False;True;False;614;42.50;7.50;True;False;False;False;2;29.597344351793993;0.022411864098775935;29.49148627676243;29.703202426825555
35;59.50;9.50;False;False;True;False;617;45.50;7.50;True;False;False;False;1;38.13065137447302;0;38.13065137447302;38.13065137447302
35;59.50;9.50;False;False;True;False;620;48.50;7.50;True;False;False;False;1;43.51074661780876;0;43.51074661780876;43.51074661780876
35;59.50;9.50;False;False;True;False;621;49.50;7.50;True;False;False;False;1;41.998679536105556;0;41.998679536105556;41.998679536105556
35;59.50;9.50;False;False;True;False;646;30.50;8.50;True;False;False;False;2;47.71875793814087;167.11503658430723;38.57777777777767;56.85973809850407
35;59.50;9.50;False;False;True;False;647;31.50;8.50;True;False;False;False;1;31.54849021569828;0;31.54849021569828;31.54849021569828
35;59.50;9.50;False;False;True;False;649;33.50;8.50;True;False;False;False;1;30.227279701990255;0;30.227279701990255;30.227279701990255
35;59.50;9.50;False;False;True;False;654;38.50;8.50;True;False;False;False;1;10.668466220178061;0;10.668466220178061;10.668466220178061
35;59.50;9.50;False;False;True;False;658;42.50;8.50;True;False;False;False;2;32.70130851358144;185.8493291917173;23.061564502672297;42.34105252449058
35;59.50;9.50;False;False;True;False;660;44.50;8.50;True;False;False;False;1;22.98011401870474;0;22.98011401870474;22.98011401870474
35;59.50;9.50;False;False;True;False;662;46.50;8.50;True;False;False;False;1;21.17085979996034;0;21.17085979996034;21.17085979996034
35;59.50;9.50;False;False;True;False;663;47.50;8.50;True;False;False;False;1;101.03418137718677;0;101.03418137718677;101.03418137718677
35;59.50;9.50;False;False;True;False;664;48.50;8.50;True;False;False;False;1;20.033160798888062;0;20.033160798888062;20.033160798888062
35;59.50;9.50;False;False;True;False;728;24.50;10.50;True;False;False;False;1;35.33987070039393;0;35.33987070039393;35.33987070039393
35;59.50;9.50;False;False;True;False;733;29.50;10.50;True;False;False;False;1;38.884132425423786;0;38.884132425423786;38.884132425423786
35;59.50;9.50;False;False;True;False;743;39.50;10.50;True;False;False;False;1;31.26616220140795;0;31.26616220140795;31.26616220140795
35;59.50;9.50;False;False;True;False;744;40.50;10.50;True;False;False;False;1;25.92499561737685;0;25.92499561737685;25.92499561737685
35;59.50;9.50;False;False;True;False;746;42.50;10.50;True;False;False;False;1;23.54908809490226;0;23.54908809490226;23.54908809490226
35;59.50;9.50;False;False;True;False;753;49.50;10.50;True;False;False;False;1;19.660326748741795;0;19.660326748741795;19.660326748741795
35;59.50;9.50;False;False;True;False;755;51.50;10.50;True;False;False;False;2;17.388839997021705;0.04743183878617982;17.234840258732675;17.542839735310736
35;59.50;9.50;False;False;True;False;799;51.50;11.50;True;False;False;False;1;24.39023148020128;0;24.39023148020128;24.39023148020128
35;59.50;9.50;False;False;True;False;926;46.50;14.50;True;False;False;False;1;39.14517193074539;0;39.14517193074539;39.14517193074539
35;59.50;9.50;False;False;True;False;1013;45.50;16.50;True;False;False;False;1;39.511667470117345;0;39.511667470117345;39.511667470117345
35;59.50;9.50;False;False;True;False;1151;51.50;19.50;True;False;False;False;1;31.29806946262488;0;31.29806946262488;31.29806946262488
55;59.50;15.50;False;False;True;False;359;51.50;1.50;True;False;False;False;1;34.53269298740747;0;34.53269298740747;34.53269298740747
55;59.50;15.50;False;False;True;False;616;44.50;7.50;True;False;False;False;1;35.01014482603239;0;35.01014482603239;35.01014482603239
55;59.50;15.50;False;False;True;False;623;51.50;7.50;True;False;False;False;1;30.79792988608324;0;30.79792988608324;30.79792988608324
55;59.50;15.50;False;False;True;False;667;51.50;8.50;True;False;False;False;1;33.58927271345033;0;33.58927271345033;33.58927271345033
55;59.50;15.50;False;False;True;False;790;42.50;11.50;True;False;False;False;3;32.11960457603512;0.23089553130661822;31.82694037420265;32.674172246238186
55;59.50;15.50;False;False;True;False;792;44.50;11.50;True;False;False;False;1;72.38598100805336;0;72.38598100805336;72.38598100805336
55;59.50;15.50;False;False;True;False;793;45.50;11.50;True;False;False;False;1;38.21008700913285;0;38.21008700913285;38.21008700913285
55;59.50;15.50;False;False;True;False;794;46.50;11.50;True;False;False;False;2;39.66551556331001;1.2342532673522328;38.87994148425946;40.45108964236056
55;59.50;15.50;False;False;True;False;796;48.50;11.50;True;False;False;False;1;40.77919581277365;0;40.77919581277365;40.77919581277365
55;59.50;15.50;False;False;True;False;797;49.50;11.50;True;False;False;False;2;41.99150401106124;0.31880926362618667;41.59224891489703;42.39075910722545
55;59.50;15.50;False;False;True;False;798;50.50;11.50;True;False;False;False;2;44.63125471895552;5.9094281057302505;42.91232654917496;46.35018288873607
55;59.50;15.50;False;False;True;False;881;45.50;13.50;True;False;False;False;1;39.40491880147215;0;39.40491880147215;39.40491880147215
55;59.50;15.50;False;False;True;False;882;46.50;13.50;True;False;False;False;2;42.82981819801927;13.135332289438614;40.26707237669416;45.39256401934438
55;59.50;15.50;False;False;True;False;884;48.50;13.50;True;False;False;False;1;41.519552211058794;0;41.519552211058794;41.519552211058794
55;59.50;15.50;False;False;True;False;886;50.50;13.50;True;False;False;False;1;48.41906369277285;0;48.41906369277285;48.41906369277285
55;59.50;15.50;False;False;True;False;906;26.50;14.50;True;False;False;False;1;34.44835908847881;0;34.44835908847881;34.44835908847881
55;59.50;15.50;False;False;True;False;913;33.50;14.50;True;False;False;False;1;29.3551690141108;0;29.3551690141108;29.3551690141108
55;59.50;15.50;False;False;True;False;926;46.50;14.50;True;False;False;False;1;27.218174381280377;0;27.218174381280377;27.218174381280377
55;59.50;15.50;False;False;True;False;930;50.50;14.50;True;False;False;False;1;18.544876286412972;0;18.544876286412972;18.544876286412972
55;59.50;15.50;False;False;True;False;931;51.50;14.50;True;False;False;False;1;32.91645772799393;0;32.91645772799393;32.91645772799393
55;59.50;15.50;False;False;True;False;994;26.50;16.50;True;False;False;False;1;61.09889660956378;0;61.09889660956378;61.09889660956378
55;59.50;15.50;False;False;True;False;995;27.50;16.50;True;False;False;False;1;33.37357928785627;0;33.37357928785627;33.37357928785627
55;59.50;15.50;False;False;True;False;1003;35.50;16.50;True;False;False;False;1;28.595051090297062;0;28.595051090297062;28.595051090297062
55;59.50;15.50;False;False;True;False;1010;42.50;16.50;True;False;False;False;1;32.52389608181048;0;32.52389608181048;32.52389608181048
55;59.50;15.50;False;False;True;False;1012;44.50;16.50;True;False;False;False;1;35.912701489894516;0;35.912701489894516;35.912701489894516
55;59.50;15.50;False;False;True;False;1013;45.50;16.50;True;False;False;False;1;21.36903269741981;0;21.36903269741981;21.36903269741981
55;59.50;15.50;False;False;True;False;1133;33.50;19.50;True;False;False;False;1;38.5742975487251;0;38.5742975487251;38.5742975487251
55;59.50;15.50;False;False;True;False;1135;35.50;19.50;True;False;False;False;1;38.48480546030737;0;38.48480546030737;38.48480546030737
55;59.50;15.50;False;False;True;False;1276;44.50;22.50;True;False;False;False;1;60.74548199143453;0;60.74548199143453;60.74548199143453
55;59.50;15.50;False;False;True;False;1281;49.50;22.50;True;False;False;False;1;36.33126184856951;0;36.33126184856951;36.33126184856951
55;59.50;15.50;False;False;True;False;1283;51.50;22.50;True;False;False;False;1;29.47752865522375;0;29.47752865522375;29.47752865522375
55;59.50;15.50;False;False;True;False;1415;51.50;25.50;True;False;False;False;1;47.74975397997582;0;47.74975397997582;47.74975397997582
55;59.50;15.50;False;False;True;False;1459;51.50;26.50;True;False;False;False;1;30.91238800806093;0;30.91238800806093;30.91238800806093
55;59.50;15.50;False;False;True;False;1546;50.50;28.50;True;False;False;False;1;39.37439345535563;0;39.37439345535563;39.37439345535563
75;59.50;21.50;False;False;True;False;623;51.50;7.50;True;False;False;False;1;76.85922502044474;0;76.85922502044474;76.85922502044474
75;59.50;21.50;False;False;True;False;752;48.50;10.50;True;False;False;False;1;40.79687560533944;0;40.79687560533944;40.79687560533944
75;59.50;21.50;False;False;True;False;1054;42.50;17.50;True;False;False;False;1;36.27814749478898;0;36.27814749478898;36.27814749478898
75;59.50;21.50;False;False;True;False;1056;44.50;17.50;True;False;False;False;1;32.73522362474216;0;32.73522362474216;32.73522362474216
75;59.50;21.50;False;False;True;False;1057;45.50;17.50;True;False;False;False;1;37.94811957490015;0;37.94811957490015;37.94811957490015
75;59.50;21.50;False;False;True;False;1061;49.50;17.50;True;False;False;False;1;41.915059175148826;0;41.915059175148826;41.915059175148826
75;59.50;21.50;False;False;True;False;1142;42.50;19.50;True;False;False;False;2;29.904616893546915;0.2347411295790525;29.562023016208855;30.247210770884976
75;59.50;21.50;False;False;True;False;1145;45.50;19.50;True;False;False;False;3;70.31119954566157;3197.2725674741637;37.58455046677682;135.6030167813317
75;59.50;21.50;False;False;True;False;1146;46.50;19.50;True;False;False;False;2;38.917026526764175;0.0686836827241796;38.73171100835816;39.10234204517019
75;59.50;21.50;False;False;True;False;1147;47.50;19.50;True;False;False;False;1;39.50410996589903;0;39.50410996589903;39.50410996589903
75;59.50;21.50;False;False;True;False;1148;48.50;19.50;True;False;False;False;1;42.555193742904066;0;42.555193742904066;42.555193742904066
75;59.50;21.50;False;False;True;False;1175;31.50;20.50;True;False;False;False;1;31.66514040914319;0;31.66514040914319;31.66514040914319
75;59.50;21.50;False;False;True;False;1176;32.50;20.50;True;False;False;False;1;30.485173733309693;0;30.485173733309693;30.485173733309693
