#TimeStamp;BotsQueueing;TaskBotCounts
0;0;None/26,ParkPod/0,RepositionPod/0,Insert/0,Extract/0,Rest/0
59.97;1;None/0,ParkPod/2,RepositionPod/0,Insert/8,Extract/15,Rest/1
119.93;7;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/12,Rest/2
179.86;9;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/12,Rest/3
239.87;4;None/0,ParkPod/4,RepositionPod/0,Insert/6,Extract/13,Rest/3
299.98;3;None/0,ParkPod/1,RepositionPod/0,Insert/9,Extract/14,Rest/2
359.96;4;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/11,Rest/2
419.69;7;None/0,ParkPod/2,RepositionPod/0,Insert/9,Extract/12,Rest/3
479.73;5;None/0,ParkPod/4,RepositionPod/0,Insert/7,Extract/13,Rest/2
539.73;4;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/12,Rest/0
599.74;2;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/13,Rest/1
660;5;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/13,Rest/0
719.96;7;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/12,Rest/0
780;3;None/0,ParkPod/3,RepositionPod/0,Insert/9,Extract/13,Rest/1
839.77;4;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/12,Rest/2
899.91;2;None/0,ParkPod/6,RepositionPod/0,Insert/8,Extract/10,Rest/2
959.99;2;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/12,Rest/3
1019.59;4;None/0,ParkPod/7,RepositionPod/0,Insert/6,Extract/11,Rest/2
1079.97;2;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/13,Rest/0
1139.96;2;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/13,Rest/0
1199.98;2;None/0,ParkPod/4,RepositionPod/0,Insert/9,Extract/11,Rest/2
1259.71;5;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/10,Rest/3
1319.91;4;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/10,Rest/3
1379.96;2;None/0,ParkPod/6,RepositionPod/0,Insert/7,Extract/8,Rest/5
1439.99;1;None/0,ParkPod/3,RepositionPod/0,Insert/8,Extract/11,Rest/4
1499.98;4;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/11,Rest/3
1559.98;4;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/11,Rest/2
1619.85;2;None/0,ParkPod/5,RepositionPod/0,Insert/7,Extract/12,Rest/2
1679.97;3;None/0,ParkPod/7,RepositionPod/0,Insert/7,Extract/12,Rest/0
1739.89;6;None/0,ParkPod/5,RepositionPod/0,Insert/8,Extract/13,Rest/0
1799.97;5;None/0,ParkPod/4,RepositionPod/0,Insert/8,Extract/14,Rest/0
