#TimeStamp;Runtime;Requests
0.88;0.65;26
1.88;0.01;1
5.3;0.02;1
10.68;0.01;1
13.2;0.01;1
14.35;0.01;1
15.39;0.01;2
16.68;0;2
17.93;0.01;3
18.98;0.01;2
20;0;1
21.15;0;1
22.2;0;2
23.2;0;3
24.24;0;2
25.29;0;3
26.33;0;4
27.33;0;3
28.42;0;3
29.47;0.01;1
30.48;0.14;5
31.48;0.3;3
32.53;0.3;2
33.57;0;3
34.57;0.01;5
35.57;0.01;4
36.66;0.15;3
37.75;0.01;3
38.75;0.01;2
39.8;0.01;4
40.8;0.01;5
41.84;0.01;4
42.88;0.02;6
43.9;0.02;6
44.9;0.07;7
45.9;0.3;3
46.99;0.12;2
48.02;0.13;2
49.02;0.05;1
50.28;0.05;2
51.32;0.04;2
52.4;0.04;2
53.4;0.02;3
54.4;0.03;1
55.67;0.03;1
56.67;0.04;2
57.7;0.03;2
58.7;0.04;3
59.72;0.02;3
60.72;0.03;3
61.81;0.02;3
62.85;0.02;3
63.9;0.02;3
64.9;0.02;2
65.9;0.02;2
66.99;0.02;4
68.04;0.01;1
69.08;0.01;1
70.37;0.01;1
71.4;0.01;1
72.49;0.01;2
73.5;0.01;2
74.5;0.01;2
75.53;0.02;2
76.57;0.01;3
77.57;0.01;1
78.66;0.01;2
86.71;0.01;1
89.66;0.01;1
93.99;0.01;1
97.04;0.01;1
98.04;0.01;1
102.27;0;1
103.36;0.01;1
106.25;0;1
114.79;0;1
116.83;0.01;1
117.88;0.01;1
120.06;0.01;1
121.28;0.01;1
122.67;0;1
123.71;0;1
124.75;0;1
128.99;0;1
130.21;0;1
131.22;0;2
132.23;0;1
133.23;0;2
134.28;0;1
135.9;0.01;1
136.93;0.01;1
138.46;0.01;1
142.13;0.01;1
147.94;0.01;1
149.43;0.01;1
151.85;0.01;1
152.94;0;1
153.94;0.01;1
155.28;0.01;1
156.38;0.01;1
157.43;0.01;2
158.45;0.01;1
159.46;0.01;1
161.5;0.01;1
164.37;0;1
169.42;0.01;1
170.57;0;2
174.86;0.01;1
178.54;0;1
182.24;0;1
184.69;0;1
185.86;0;1
190.48;0;1
191.54;0;1
192.54;0;1
196.19;0;1
197.2;0;1
199.2;0;1
200.24;0.01;1
203.69;0;1
204.69;0;1
210.13;0;1
211.14;0.01;1
212.14;0;1
213.21;0;1
214.23;0.01;2
215.25;0.01;1
216.32;0.01;1
217.41;0.01;2
219.25;0.01;1
220.25;0.01;1
226.45;0.01;1
227.45;0;2
228.5;0.01;2
229.54;0.01;2
230.58;0.01;1
231.58;0.01;1
232.67;0.01;1
233.72;0.01;2
234.8;0.01;1
238.04;0.01;1
239.41;0.01;1
240.41;0.01;1
242.05;0.01;1
243.1;0.01;1
244.1;0.01;1
245.1;0.01;1
246.13;0.01;2
247.13;0.01;1
248.21;0.01;1
249.24;0.01;1
250.29;0;1
251.33;0.01;2
252.33;0.01;1
254.28;0.01;1
255.32;0.01;1
257.22;0.01;1
258.22;0.01;1
264.04;0.01;1
265.04;0.01;1
267.01;0.01;1
268.04;0.01;1
270.8;0.01;1
271.84;0.01;1
273.5;0.01;1
274.54;0.01;1
275.59;0.01;1
276.68;0.01;1
278.02;0.01;1
279.12;0.01;2
280.13;0.01;1
281.35;0.01;1
282.4;0.01;2
283.4;0.01;1
284.54;0.01;2
285.54;0.01;1
286.69;0.01;1
287.69;0;1
288.72;0.01;2
289.81;0.01;1
290.88;0.01;1
296.21;0.01;1
297.21;0.01;2
298.24;0.01;2
299.26;0.01;3
300.26;0.01;4
301.26;0.01;4
302.28;0.02;4
303.28;0.01;3
304.33;0.01;3
305.37;0.01;3
306.37;0.02;2
307.37;0.03;2
309.13;0.02;1
310.2;0.02;2
311.21;0.02;1
312.34;0.02;1
313.34;0.02;1
314.49;0.02;1
