#TimeStamp;Bot;Pod;OutputStation
55.34;4;473;3
58.56;13;779;2
59.94;10;626;0
77.21;5;232;0
81.11;0;778;1
83.04;31;9;2
91.12;0;778;1
93.3;17;6;3
96.22;23;36;0
101.17;0;778;1
103.2;17;6;3
106.22;23;36;0
111.24;3;358;1
113.33;17;6;3
116.24;23;36;0
121.3;3;358;1
123.22;17;6;3
126.32;8;409;0
133.38;11;326;3
136.33;8;409;0
137.95;30;337;2
143.39;11;326;3
146.4;8;409;0
153.41;11;326;3
156.34;8;409;0
163.45;25;642;3
166.46;8;409;0
172.64;14;215;1
173.5;25;642;3
177.04;29;564;0
182.72;14;215;1
183.55;25;642;3
187.08;29;564;0
192.79;14;215;1
193.61;25;642;3
197.12;29;564;0
202.93;28;50;1
203.67;6;63;3
205.19;7;387;2
207.14;29;564;0
212.97;28;50;1
213.72;6;63;3
215.4;7;387;2
217.21;29;564;0
223.01;28;50;1
223.77;6;63;3
225.48;7;387;2
227.23;10;391;0
233.05;28;50;1
233.84;6;63;3
235.55;7;387;2
237.28;10;391;0
243.13;28;50;1
243.89;6;63;3
245.6;33;31;2
247.35;10;391;0
253.17;28;50;1
253.93;6;63;3
255.51;33;31;2
257.42;10;391;0
263.24;28;50;1
264.04;6;63;3
265.64;33;31;2
267.47;10;391;0
274.01;6;63;3
275.73;30;342;2
278.55;16;201;0
283.95;32;424;3
285.98;30;342;2
288.62;16;201;0
294.09;32;424;3
296.07;30;342;2
298.55;16;201;0
