#TimeStamp;OutputStation;TurnoverTime;ThroughputTime;Lateness
65.36;3;65.36;65.36;-1734.64
87.23;0;87.23;87.23;-1712.77
101.13;1;101.13;101.13;-1698.87
111.19;1;111.19;23.92;-7088.81
121.25;1;121.25;121.25;-1678.75
126.28;0;126.28;25.1;-7073.72
131.33;1;131.33;20.09;-7068.67
133.33;3;133.33;32.16;-7066.67
146.35;0;146.35;146.35;-1653.65
147.95;2;147.95;147.95;-1652.05
163.29;3;163.29;29.91;-7036.71
166.42;0;166.42;40.1;-1633.58
173.46;3;173.46;173.46;-1626.54
176.47;0;176.47;30.07;-7023.53
182.68;1;182.68;182.68;-1617.32
183.26;3;183.26;19.8;-7016.74
192.75;1;192.75;71.45;-1607.25
193.57;3;193.57;20.07;-7006.43
197.04;0;197.04;197.04;-1602.96
202.86;1;202.86;29.81;-6997.14
203.63;3;203.63;20.08;-6996.37
213.59;3;213.59;213.59;-1586.41
215.23;2;215.23;215.23;-1584.77
217.17;0;217.17;40.65;-1582.83
222.93;1;222.93;20;-6977.07
223.66;3;223.66;223.66;-1576.34
225.44;2;225.44;225.44;-1574.57
232.84;1;232.84;29.91;-6967.16
233.79;3;233.79;30.86;-6966.21
235.51;2;62.46;30.7;-1737.54
237.23;0;237.23;149.96;-6962.77
243.09;1;243.09;20.08;-6956.92
243.84;3;243.84;40.17;-6956.16
245.56;2;245.56;30.16;-6954.44
247.31;0;247.31;50.18;-6952.69
253.07;1;253.07;20.01;-6946.93
253.89;3;70.34;40.17;-7129.66
257.38;0;257.38;31.9;-6942.62
263.19;1;263.19;20.06;-6936.81
267.43;0;267.43;30.15;-6932.57
273.28;1;186;20.11;-7014
275.68;2;275.68;32.55;-6924.32
285.94;2;285.94;137.94;-1514.07
288.58;0;288.58;288.58;-1511.42
294.02;3;294.02;228.61;-1505.98
296.02;2;296.02;60.47;-1503.98
