#FromID;FromX;FromY;FromIsStorage;FromIsIStation;FromIsOStation;FromIsElevator;ToID;ToX;ToY;ToIsStorage;ToIsIStation;ToIsOStation;ToIsElevator;Count;TravelTimeAvg;TravelTimeVar;TravelTimeMin;TravelTimeMax
12;61.50;3.50;False;False;True;False;290;27.50;1.50;True;False;False;False;4;34.57960731286903;2.5858802537684356;33.408714888439135;36.95336690671684
12;61.50;3.50;False;False;True;False;292;29.50;1.50;True;False;False;False;1;34.365101787763706;0;34.365101787763706;34.365101787763706
12;61.50;3.50;False;False;True;False;293;30.50;1.50;True;False;False;False;3;40.68542641397229;4.484421117618546;39.404357845944105;43.12972581867871
12;61.50;3.50;False;False;True;False;294;31.50;1.50;True;False;False;False;4;46.60889110039216;98.62562044750766;40.30778736198408;61.2408230540168
12;61.50;3.50;False;False;True;False;295;32.50;1.50;True;False;False;False;1;41.503885694148266;0;41.503885694148266;41.503885694148266
12;61.50;3.50;False;False;True;False;300;37.50;1.50;True;False;False;False;2;27.13681454670069;0.059612097300942316;26.964170263127585;27.309458830273798
12;61.50;3.50;False;False;True;False;302;39.50;1.50;True;False;False;False;1;27.106580068179028;0;27.106580068179028;27.106580068179028
12;61.50;3.50;False;False;True;False;303;40.50;1.50;True;False;False;False;8;32.87646915838868;0.1643075342309745;32.378347719179146;33.50899973232572
12;61.50;3.50;False;False;True;False;304;41.50;1.50;True;False;False;False;2;33.49499040625858;0.05180356994987424;33.33405009131252;33.65593072120464
12;61.50;3.50;False;False;True;False;305;42.50;1.50;True;False;False;False;3;38.0084832628836;37.92064440188735;34.10860273208891;45.1075830020236
12;61.50;3.50;False;False;True;False;307;44.50;1.50;True;False;False;False;3;36.09052908703052;0.25521099636930156;35.78185105476223;36.67352810907323
12;61.50;3.50;False;False;True;False;308;45.50;1.50;True;False;False;False;5;36.500832241977875;0.2366788418371259;36.00901303980572;37.26851772142345
12;61.50;3.50;False;False;True;False;309;46.50;1.50;True;False;False;False;3;39.94706687993539;27.018963740045095;36.944913401508074;45.94917345786598
12;61.50;3.50;False;False;True;False;310;47.50;1.50;True;False;False;False;5;20.643647498046324;0.19382654013887524;20.29333333333335;21.354545428777783
12;61.50;3.50;False;False;True;False;312;49.50;1.50;True;False;False;False;4;20.746516130505825;0.11030210138648722;20.326298693937133;21.03784895017452
12;61.50;3.50;False;False;True;False;313;50.50;1.50;True;False;False;False;7;28.07843248936907;22.205769720584332;25.873084728907997;38.72481322062504
12;61.50;3.50;False;False;True;False;314;51.50;1.50;True;False;False;False;9;27.586208545741457;4.2332273338415325;26.68231281889348;33.05443725152145
